alpha,beta,chain
-0.21177101,0.18291232,chain_1
-0.20266724,0.13284238,chain_1
-0.23604012,0.1667138,chain_1
-0.19763374,0.16629809,chain_1
-0.20591164,0.18691652,chain_1
-0.2277565,0.20102522,chain_1
-0.23228073,0.17982271,chain_1
-0.25177002,0.19693822,chain_1
-0.19172096,0.13692139,chain_1
-0.20300674,0.17099887,chain_1
-0.2443695,0.21508177,chain_1
-0.21576309,0.18875349,chain_1
-0.21232986,0.16883378,chain_1
-0.19756699,0.15470651,chain_1
-0.21043587,0.18697323,chain_1
-0.18785667,0.18144798,chain_1
-0.20217133,0.1634457,chain_1
-0.20815468,0.16445553,chain_1
-0.21896172,0.17859839,chain_1
-0.21734428,0.15639208,chain_1
-0.22079849,0.18750916,chain_1
-0.20350838,0.16582976,chain_1
-0.20153809,0.17836565,chain_1
-0.19833565,0.17342643,chain_1
-0.20728111,0.17459019,chain_1
-0.21199799,0.18522252,chain_1
-0.21471405,0.17212653,chain_1
-0.18047905,0.14717343,chain_1
-0.25544548,0.1979178,chain_1
-0.2012043,0.16201875,chain_1
-0.23595238,0.18389216,chain_1
-0.2098732,0.18779922,chain_1
-0.2285366,0.1470948,chain_1
-0.21318054,0.17732354,chain_1
-0.17894173,0.15536048,chain_1
-0.23179245,0.19628567,chain_1
-0.2164154,0.16707158,chain_1
-0.21116829,0.20840895,chain_1
-0.2089386,0.23251487,chain_1
-0.20283508,0.17034522,chain_1
-0.252203,0.17504984,chain_1
-0.22679329,0.20395552,chain_1
-0.23137093,0.2128301,chain_1
-0.22421265,0.22515248,chain_1
-0.2208786,0.19873293,chain_1
-0.2069912,0.17612535,chain_1
-0.22073364,0.19421029,chain_1
-0.24370575,0.21698418,chain_1
-0.18258286,0.16485876,chain_1
-0.1942997,0.16111244,chain_1
-0.2199955,0.19557843,chain_1
-0.21002579,0.15729436,chain_1
-0.20500755,0.16399592,chain_1
-0.23037338,0.19428943,chain_1
-0.22035027,0.16607879,chain_1
-0.22019768,0.2035354,chain_1
-0.18120193,0.17850661,chain_1
-0.20521545,0.18103902,chain_1
-0.22212982,0.20174628,chain_1
-0.19798851,0.18356661,chain_1
-0.20652771,0.18847463,chain_1
-0.19832993,0.19514598,chain_1
-0.21154022,0.19706854,chain_1
-0.20398521,0.17101364,chain_1
-0.22665787,0.16611893,chain_1
-0.2042141,0.16220286,chain_1
-0.25911713,0.18341535,chain_1
-0.21974945,0.17253046,chain_1
-0.23438454,0.20204987,chain_1
-0.18637848,0.16715439,chain_1
-0.22481155,0.18334818,chain_1
-0.2203865,0.17416424,chain_1
-0.23992348,0.18513934,chain_1
-0.1906128,0.18632193,chain_1
-0.18833542,0.17348509,chain_1
-0.21749115,0.20196779,chain_2
-0.18466568,0.15004055,chain_2
-0.22737312,0.15592727,chain_2
-0.20629883,0.18127824,chain_2
-0.23510742,0.22461146,chain_2
-0.20029259,0.18369073,chain_2
-0.22787857,0.24605106,chain_2
-0.24302673,0.2074422,chain_2
-0.22385025,0.17921048,chain_2
-0.21151733,0.1984043,chain_2
-0.22208595,0.18050236,chain_2
-0.20377159,0.13151544,chain_2
-0.18699074,0.13595852,chain_2
-0.183424,0.16148822,chain_2
-0.23726654,0.17389314,chain_2
-0.21812439,0.16370924,chain_2
-0.2022953,0.15664613,chain_2
-0.22337723,0.1864579,chain_2
-0.22905731,0.16404565,chain_2
-0.23178864,0.1748632,chain_2
-0.206213,0.15195918,chain_2
-0.23209381,0.19977565,chain_2
-0.19924164,0.17234741,chain_2
-0.23536682,0.20073862,chain_2
-0.21155167,0.16825557,chain_2
-0.24983597,0.21038416,chain_2
-0.21794891,0.1676184,chain_2
-0.21691322,0.16727053,chain_2
-0.21828079,0.17755139,chain_2
-0.20375443,0.15273991,chain_2
-0.20468521,0.18853068,chain_2
-0.22138214,0.19938615,chain_2
-0.23056793,0.18920583,chain_2
-0.21010399,0.17750524,chain_2
-0.24217987,0.22187614,chain_2
-0.2332859,0.1766237,chain_2
-0.22900581,0.1641534,chain_2
-0.23044205,0.15141231,chain_2
-0.23210526,0.19706458,chain_2
-0.18688583,0.1627424,chain_2
-0.25428963,0.19224751,chain_2
-0.20044899,0.1453436,chain_2
-0.19619942,0.1551339,chain_2
-0.20816612,0.15306576,chain_2
-0.20194244,0.15240394,chain_2
-0.21031952,0.1948008,chain_2
-0.21592903,0.17680961,chain_2
-0.20165634,0.17213029,chain_2
-0.18174553,0.15069903,chain_2
-0.22124672,0.18074873,chain_2
-0.2442894,0.2380088,chain_2
-0.21640015,0.14295027,chain_2
-0.22594833,0.1600795,chain_2
-0.22105789,0.18809153,chain_2
-0.22768974,0.18598986,chain_2
-0.20212173,0.18751618,chain_2
-0.20192146,0.16481225,chain_2
-0.22919083,0.22268967,chain_2
-0.1964035,0.19685747,chain_2
-0.1929245,0.17596844,chain_2
-0.22776985,0.17618442,chain_2
-0.22092056,0.1433917,chain_2
-0.23221016,0.1829846,chain_2
-0.19513702,0.16218463,chain_2
-0.2017765,0.18551108,chain_2
-0.19089127,0.14218703,chain_2
-0.21278954,0.14252417,chain_2
-0.23645782,0.19165373,chain_2
-0.19972038,0.14351942,chain_2
-0.21725655,0.19274175,chain_2
-0.2289486,0.20308347,chain_2
-0.20676231,0.16384783,chain_2
-0.23302841,0.19291848,chain_2
-0.21657562,0.18641813,chain_2
-0.2256012,0.18256027,chain_2
-0.23684883,0.190295,chain_2
-0.19632149,0.17970833,chain_2
-0.23303986,0.1811474,chain_2
-0.2287178,0.20471588,chain_2
-0.21368027,0.18764286,chain_2
-0.20484734,0.16218907,chain_2
-0.20623016,0.15951297,chain_2
-0.19841576,0.1903595,chain_2
-0.20643616,0.1947081,chain_2
-0.21582794,0.20275582,chain_2
-0.22722816,0.20037058,chain_2
-0.22044754,0.17040701,chain_2
-0.20369911,0.16834584,chain_2
-0.24135399,0.17484915,chain_2
-0.18722534,0.16946384,chain_2
-0.19878197,0.17499284,chain_2
-0.21567535,0.1567641,chain_2
-0.22109222,0.20384468,chain_2
-0.17412186,0.15736227,chain_2
-0.18361473,0.17052813,chain_2
-0.23533821,0.17403658,chain_2
-0.23349571,0.18783584,chain_2
-0.23841858,0.18846236,chain_2
-0.24616623,0.1784967,chain_2
-0.18832779,0.1433013,chain_2
-0.22947311,0.1910683,chain_2
-0.19825935,0.20110916,chain_2
-0.21232224,0.20002833,chain_2
-0.22774506,0.19413878,chain_2
-0.24481392,0.1970405,chain_2
-0.22601318,0.20834917,chain_2
-0.17526054,0.16758084,chain_2
-0.24772263,0.1934853,chain_2
-0.20440483,0.17511116,chain_2
-0.20817757,0.17533821,chain_2
-0.21339035,0.18366069,chain_2
-0.21956825,0.18212496,chain_2
-0.20825005,0.17459044,chain_2
-0.20572281,0.17178011,chain_2
-0.19864464,0.1755584,chain_2
-0.2464714,0.19777454,chain_2
-0.24268723,0.20025048,chain_2
-0.18846703,0.2032723,chain_2
-0.22774124,0.19782594,chain_2
-0.21056557,0.15783463,chain_2
-0.23119736,0.1897002,chain_2
-0.2253437,0.1868474,chain_2
-0.21252632,0.16318525,chain_2
-0.22064781,0.17648952,chain_2
-0.21640015,0.22778082,chain_2
-0.1936264,0.1901882,chain_2
-0.20752525,0.1802702,chain_2
-0.20275497,0.17130682,chain_2
-0.22971725,0.18847136,chain_2
-0.22218323,0.19004215,chain_2
-0.21592903,0.18243313,chain_2
-0.28188705,0.2089302,chain_2
-0.23752785,0.21471977,chain_2
-0.22625923,0.18003644,chain_2
-0.18770409,0.15462397,chain_2
-0.18968391,0.18222095,chain_2
-0.20859718,0.17858092,chain_2
-0.19817352,0.17014472,chain_2
-0.22571373,0.20996542,chain_2
-0.20082474,0.15129219,chain_2
-0.24011421,0.16755842,chain_2
-0.21963501,0.21378608,chain_2
-0.22190285,0.19825149,chain_2
-0.16690063,0.15008752,chain_2
-0.20954514,0.16926527,chain_2
-0.22356033,0.18130988,chain_2
-0.22248459,0.16732006,chain_2
-0.20237732,0.17473309,chain_2
-0.22120285,0.1347285,chain_2
-0.20762634,0.15648282,chain_2
-0.20536041,0.16632468,chain_2
-0.2568493,0.20438564,chain_2
-0.18842125,0.18102233,chain_2
-0.2247181,0.18228406,chain_2
-0.21745682,0.16866954,chain_2
-0.20287704,0.13506866,chain_2
-0.2203064,0.17277709,chain_2
-0.22623444,0.18824404,chain_2
-0.21570396,0.18334465,chain_2
-0.2468605,0.2276434,chain_2
-0.21403313,0.18156502,chain_2
-0.19377136,0.15075839,chain_2
-0.22491837,0.18055014,chain_2
-0.21572304,0.18908653,chain_2
-0.23534584,0.2224906,chain_2
-0.19898033,0.1690604,chain_2
-0.22942543,0.20097533,chain_2
-0.24408913,0.21229002,chain_2
-0.21564865,0.19375302,chain_2
-0.2515049,0.20242205,chain_2
-0.18481827,0.15668318,chain_2
-0.20842361,0.16063449,chain_2
-0.23941422,0.2239538,chain_2
-0.21136284,0.17885308,chain_2
-0.20853424,0.1713641,chain_2
-0.23421097,0.17672363,chain_2
-0.20180893,0.18489029,chain_2
-0.23774338,0.1597028,chain_2
-0.20526695,0.16435464,chain_2
-0.2078228,0.18139733,chain_2
-0.20963287,0.14384735,chain_2
-0.21004486,0.19716483,chain_2
-0.21759415,0.19453745,chain_2
-0.2378025,0.20618106,chain_2
-0.23451996,0.18993162,chain_2
-0.2556324,0.20626035,chain_2
-0.2007389,0.20460624,chain_2
-0.19879341,0.15269117,chain_2
-0.21746445,0.14410904,chain_2
-0.22412872,0.18325865,chain_2
-0.22528267,0.17539988,chain_2
-0.22229767,0.199301,chain_2
-0.18932152,0.18161169,chain_2
-0.22466469,0.17983499,chain_2
-0.19137192,0.15826978,chain_2
-0.2022438,0.18841286,chain_2
-0.24902344,0.19177803,chain_2
-0.22699356,0.20841402,chain_2
-0.21504974,0.18163495,chain_2
-0.22319221,0.16742086,chain_2
-0.21105194,0.17287137,chain_2
-0.19937897,0.18836206,chain_2
-0.22242928,0.19362135,chain_2
-0.22786522,0.16782913,chain_2
-0.21042252,0.15434514,chain_2
-0.22241211,0.1683088,chain_2
-0.19621658,0.18856321,chain_2
-0.24084473,0.20756997,chain_2
-0.20227051,0.1818482,chain_2
-0.20050049,0.20164576,chain_2
-0.21552086,0.18637978,chain_2
-0.19210052,0.15075357,chain_2
-0.2341137,0.19934541,chain_2
-0.19371033,0.1861334,chain_2
-0.20115852,0.17957339,chain_2
-0.21622658,0.19159804,chain_2
-0.20116234,0.16537614,chain_2
-0.22081947,0.20976835,chain_2
-0.20970154,0.18071537,chain_2
-0.2025013,0.15731736,chain_2
-0.2201767,0.21264164,chain_2
-0.19322205,0.15111578,chain_2
-0.2137165,0.18158755,chain_2
-0.21518707,0.21095976,chain_2
-0.24344444,0.1990799,chain_2
-0.21333885,0.20018068,chain_2
-0.21304321,0.17028835,chain_2
-0.19606972,0.16655298,chain_2
-0.20836258,0.19856228,chain_2
-0.2001915,0.15299208,chain_2
-0.19819832,0.1869306,chain_2
-0.22234535,0.19259566,chain_2
-0.20109177,0.16260557,chain_2
-0.22052383,0.18758494,chain_2
-0.24087143,0.18367055,chain_2
-0.23348808,0.20814715,chain_2
-0.2310524,0.20517018,chain_2
-0.20987701,0.17934546,chain_2
-0.22483444,0.17483914,chain_2
-0.25013924,0.19585477,chain_2
-0.22369194,0.15485005,chain_2
-0.1963005,0.14935295,chain_2
-0.20941544,0.14755677,chain_2
-0.23137093,0.19255483,chain_2
-0.21749878,0.1737601,chain_2
-0.19964027,0.17656928,chain_2
-0.1995163,0.15476035,chain_2
-0.21422577,0.17744172,chain_2
-0.22160912,0.20126091,chain_2
-0.20983887,0.16743849,chain_2
-0.20563698,0.18946703,chain_2
-0.20622444,0.20142412,chain_2
-0.20920753,0.16706187,chain_2
-0.20262337,0.16755055,chain_2
-0.21341896,0.19072361,chain_2
-0.20856094,0.17198801,chain_2
-0.22138405,0.18851714,chain_2
-0.21624756,0.18904012,chain_2
-0.19037628,0.17681308,chain_2
-0.21089554,0.1785534,chain_2
-0.19340897,0.15967649,chain_2
-0.20845604,0.17610803,chain_2
-0.20663643,0.196337,chain_2
-0.19879341,0.16527417,chain_2
-0.21031952,0.20389876,chain_2
-0.21995544,0.17995515,chain_2
-0.24233627,0.22164118,chain_2
-0.2193451,0.18223687,chain_2
-0.19498062,0.14002429,chain_2
-0.21087837,0.16418095,chain_2
-0.20515633,0.19088367,chain_2
-0.19511223,0.16063498,chain_2
-0.22092056,0.22125696,chain_2
-0.21324158,0.19716062,chain_2
-0.21547318,0.13725705,chain_2
-0.1908741,0.1718813,chain_2
-0.21902847,0.16253918,chain_2
-0.2256298,0.21056975,chain_2
-0.23387146,0.2313857,chain_2
-0.21616936,0.18638633,chain_2
-0.18923569,0.1655261,chain_2
-0.20571709,0.16921802,chain_2
-0.2139759,0.1868677,chain_2
-0.20516396,0.16760091,chain_2
-0.2511654,0.19284444,chain_2
-0.20417404,0.16428721,chain_2
-0.21991539,0.19494261,chain_2
-0.21370506,0.17748065,chain_2
-0.21190453,0.18420441,chain_2
-0.1935463,0.14294069,chain_2
-0.22719955,0.16356358,chain_2
-0.24383163,0.20872115,chain_2
-0.21676445,0.16383325,chain_2
-0.20030594,0.15921602,chain_2
-0.20505333,0.16918872,chain_2
-0.22648048,0.16402331,chain_2
-0.22071075,0.18843387,chain_2
-0.20806122,0.1758757,chain_2
-0.20188522,0.17299499,chain_2
-0.24639893,0.22511964,chain_2
-0.2120285,0.1697689,chain_2
-0.1972065,0.1766645,chain_2
-0.21094322,0.15205912,chain_2
-0.22658348,0.19589297,chain_2
-0.2181797,0.17494261,chain_2
-0.217659,0.14786357,chain_2
-0.22064781,0.22594514,chain_2
-0.20712852,0.17335658,chain_2
-0.20668602,0.18495181,chain_2
-0.21050262,0.16445972,chain_2
-0.19688034,0.15925176,chain_2
-0.2502041,0.20615645,chain_2
-0.20627594,0.1887136,chain_2
-0.21570396,0.1641464,chain_2
-0.2428093,0.19908707,chain_2
-0.23503113,0.23534743,chain_2
-0.22073364,0.17095467,chain_2
-0.23674011,0.18334708,chain_2
-0.23279381,0.19651876,chain_2
-0.24539185,0.18126853,chain_2
-0.25206757,0.23303667,chain_2
-0.2162342,0.16687225,chain_2
-0.20718384,0.18247299,chain_2
-0.18893051,0.17513244,chain_2
-0.19370651,0.16044801,chain_2
-0.19518471,0.17724295,chain_2
-0.19898033,0.17442599,chain_2
-0.18239021,0.15042609,chain_2
-0.1814537,0.16288045,chain_2
-0.2094593,0.16223656,chain_2
-0.20963287,0.1756273,chain_2
-0.17738724,0.15358382,chain_2
-0.2218628,0.15615533,chain_2
-0.20282364,0.1591512,chain_2
-0.18104172,0.16415097,chain_2
-0.1866684,0.13255751,chain_2
-0.19246674,0.17466728,chain_2
-0.17629623,0.15101813,chain_2
-0.24604034,0.20558925,chain_2
-0.23727417,0.189902,chain_2
-0.20735931,0.18641135,chain_2
-0.19124985,0.16498888,chain_2
-0.223135,0.19604427,chain_2
-0.21533966,0.17995599,chain_2
-0.22421265,0.18760788,chain_2
-0.20673752,0.17314613,chain_2
-0.21678352,0.17223975,chain_2
-0.20788193,0.17276448,chain_2
-0.20824432,0.16451007,chain_2
-0.17991638,0.13457465,chain_2
-0.24004364,0.18491389,chain_2
-0.20747566,0.16365863,chain_2
-0.21335983,0.18100704,chain_2
-0.23201942,0.18824114,chain_2
-0.22139168,0.1811886,chain_2
-0.2725544,0.20971139,chain_2
-0.20273209,0.17816639,chain_2
-0.24144554,0.18463665,chain_2
-0.23200798,0.18738936,chain_2
-0.19722176,0.12569231,chain_2
-0.1826706,0.1707225,chain_2
-0.23361778,0.19501574,chain_2
-0.21884537,0.21387804,chain_2
-0.20867157,0.16881411,chain_2
-0.21557426,0.16427156,chain_2
-0.20663643,0.16768841,chain_2
-0.21668625,0.15766074,chain_2
-0.21474266,0.17295875,chain_2
-0.2248478,0.17145273,chain_2
-0.20791626,0.1505253,chain_2
-0.22250175,0.16528565,chain_2
-0.25507164,0.23433982,chain_2
-0.18771172,0.16816428,chain_2
-0.22436714,0.19289222,chain_2
-0.22865105,0.17384432,chain_2
-0.21177483,0.1981621,chain_2
-0.19765663,0.15494071,chain_2
-0.21417046,0.18852513,chain_2
-0.19369125,0.18007384,chain_2
-0.20057106,0.20922685,chain_2
-0.20144463,0.17591012,chain_2
-0.23144531,0.1469376,chain_2
-0.1904087,0.15866835,chain_2
-0.20161247,0.20310037,chain_2
-0.19506073,0.17146583,chain_2
-0.24005508,0.20680219,chain_2
-0.21733475,0.16132997,chain_2
-0.24750328,0.19947271,chain_2
-0.23288727,0.20226708,chain_2
-0.20707703,0.15817578,chain_2
-0.2256527,0.18684782,chain_2
-0.18367386,0.16640535,chain_2
-0.23324585,0.18628635,chain_2
-0.21871948,0.18480366,chain_2
-0.19455338,0.17297842,chain_2
-0.21435928,0.19755736,chain_2
-0.17801094,0.14477132,chain_2
-0.21022606,0.17657922,chain_2
-0.20303726,0.15877523,chain_2
-0.20922661,0.17355761,chain_2
-0.20308495,0.1846108,chain_2
-0.20269394,0.18653221,chain_2
-0.21499634,0.15783462,chain_2
-0.26573753,0.2037947,chain_2
-0.20371819,0.18079448,chain_2
-0.20842361,0.15932193,chain_2
-0.20243454,0.18662696,chain_2
-0.23272324,0.22132614,chain_2
-0.21326637,0.17768271,chain_2
-0.22511673,0.18119773,chain_2
-0.21022987,0.17863356,chain_2
-0.21107483,0.18627948,chain_2
-0.23718071,0.20466636,chain_2
-0.20802498,0.17849335,chain_2
-0.21220589,0.17122379,chain_2
-0.22228241,0.19164151,chain_2
-0.23212242,0.20578165,chain_2
-0.22813797,0.17486618,chain_2
-0.24109459,0.19731925,chain_2
-0.2083149,0.16068146,chain_2
-0.2239666,0.16784404,chain_2
-0.2138462,0.1704377,chain_2
-0.20189857,0.14464788,chain_2
-0.20940399,0.17735405,chain_2
-0.22852898,0.1764103,chain_2
-0.24625778,0.20790055,chain_2
-0.20035553,0.17816938,chain_2
-0.19909286,0.19093761,chain_2
-0.22064018,0.17461169,chain_2
-0.20195007,0.14851025,chain_2
-0.21336746,0.19780119,chain_2
-0.19452667,0.15610988,chain_2
-0.19414139,0.14080992,chain_2
-0.21789742,0.1807539,chain_2
-0.2091217,0.16799776,chain_2
-0.19153214,0.12991902,chain_2
-0.2358303,0.19217275,chain_2
-0.23154259,0.19471951,chain_2
-0.20264626,0.17277762,chain_2
-0.20929337,0.17275348,chain_2
-0.2175808,0.19327037,chain_2
-0.22422028,0.15214914,chain_2
-0.21769524,0.15607484,chain_2
-0.21956825,0.2057904,chain_2
-0.18951797,0.17921463,chain_2
-0.24839783,0.2142873,chain_2
-0.20944214,0.19775599,chain_2
-0.21861458,0.1884695,chain_2
-0.2243576,0.16920838,chain_2
-0.20477486,0.1707637,chain_2
-0.1958313,0.1601728,chain_2
-0.22176743,0.17220673,chain_2
-0.21975708,0.1519425,chain_2
-0.19568634,0.14543529,chain_2
-0.23781013,0.21034326,chain_2
-0.20545387,0.17198142,chain_2
-0.2046318,0.15789859,chain_2
-0.20691872,0.1743234,chain_2
-0.21544075,0.15626965,chain_2
-0.24946785,0.18110414,chain_2
-0.22297478,0.17894706,chain_2
-0.20896721,0.16794331,chain_2
-0.2152214,0.17381155,chain_2
-0.22647667,0.20936942,chain_2
-0.2349701,0.21183787,chain_2
-0.23347282,0.18155296,chain_2
-0.24223137,0.19106129,chain_2
-0.18584251,0.15059596,chain_2
-0.20118713,0.16022807,chain_2
-0.21264458,0.18281847,chain_2
-0.21952438,0.14625975,chain_2
-0.2076416,0.17278638,chain_2
-0.1956482,0.1832492,chain_2
-0.20491219,0.17781898,chain_2
-0.26151848,0.2266571,chain_2
-0.22403908,0.22158526,chain_2
-0.22275925,0.18370011,chain_2
-0.20360184,0.16977882,chain_2
-0.22932434,0.18277505,chain_2
-0.2125721,0.16414623,chain_2
-0.19237328,0.16362666,chain_2
-0.19102478,0.16046439,chain_2
-0.22857285,0.17627102,chain_2
-0.203516,0.15746927,chain_2
-0.22548485,0.17417404,chain_2
-0.1992588,0.19401442,chain_2
-0.20376205,0.14938954,chain_2
-0.23659515,0.2121692,chain_2
-0.2272129,0.18499729,chain_2
-0.23355103,0.20081557,chain_2
-0.1954155,0.1690316,chain_2
-0.21624756,0.17655659,chain_2
-0.21159935,0.21505548,chain_2
-0.19114113,0.13610876,chain_2
-0.24311256,0.18698059,chain_2
-0.2148037,0.19361286,chain_2
-0.22522545,0.18380326,chain_2
-0.23355484,0.1864315,chain_2
-0.21462059,0.19389306,chain_2
-0.19910622,0.18066257,chain_2
-0.21545982,0.19903912,chain_2
-0.2155323,0.19754444,chain_2
-0.20743561,0.16614541,chain_2
-0.21286201,0.19971862,chain_2
-0.20367241,0.16070993,chain_2
-0.21197128,0.17784876,chain_2
-0.21430206,0.21407633,chain_2
-0.18450165,0.14374755,chain_2
-0.23766899,0.18647063,chain_2
-0.21228218,0.20480098,chain_2
-0.2004776,0.17886947,chain_2
-0.20499992,0.17963378,chain_2
-0.2020626,0.18984167,chain_2
-0.22038269,0.18109308,chain_2
-0.20396233,0.17858562,chain_2
-0.24079323,0.20164953,chain_2
-0.20491982,0.18653464,chain_2
-0.1985569,0.18575796,chain_2
-0.19019508,0.1735169,chain_2
-0.22808838,0.18479669,chain_2
-0.22869682,0.17102733,chain_2
-0.22967148,0.18432643,chain_2
-0.22085953,0.1854512,chain_2
-0.20762634,0.17921473,chain_2
-0.21404839,0.14230353,chain_2
-0.21092606,0.16917996,chain_2
-0.2290287,0.17483748,chain_2
-0.22872543,0.21521528,chain_2
-0.20064545,0.17085296,chain_2
-0.2240181,0.17008579,chain_2
-0.23719597,0.19303851,chain_2
-0.21187782,0.18984045,chain_2
-0.2063427,0.18946704,chain_2
-0.21458435,0.20433483,chain_2
-0.200531,0.19384639,chain_2
-0.2255001,0.18232772,chain_2
-0.1912117,0.16094136,chain_2
-0.20094681,0.14486146,chain_2
-0.22053719,0.18466759,chain_2
-0.2006321,0.17443345,chain_2
-0.21499634,0.16834255,chain_2
-0.20759201,0.14635494,chain_2
-0.24962044,0.18451153,chain_2
-0.20189285,0.1717756,chain_2
-0.19993591,0.16430083,chain_2
-0.20370674,0.1810242,chain_2
-0.22117805,0.18998899,chain_2
-0.20176125,0.1760186,chain_2
-0.23222351,0.18889362,chain_2
-0.24587822,0.20074153,chain_2
-0.2233448,0.18453895,chain_2
-0.22078514,0.18275777,chain_2
-0.223526,0.1751605,chain_2
-0.22937775,0.17866194,chain_2
-0.22713089,0.18284042,chain_2
-0.23449326,0.18423766,chain_2
-0.22223854,0.1847273,chain_2
-0.2254715,0.20762177,chain_2
-0.21196365,0.17084461,chain_2
-0.23198509,0.20087472,chain_2
-0.24481964,0.19423594,chain_2
-0.2246399,0.19339262,chain_2
-0.21487427,0.20451337,chain_2
-0.2248478,0.15815397,chain_2
-0.24110413,0.18694027,chain_2
-0.21913528,0.1793477,chain_2
-0.23377419,0.19690387,chain_2
-0.2084446,0.17229587,chain_2
-0.22891998,0.18131265,chain_2
-0.21411324,0.19305265,chain_2
-0.23113632,0.20732903,chain_2
-0.22842789,0.14716646,chain_2
-0.1982708,0.14574572,chain_2
-0.22842026,0.20300673,chain_2
-0.20761108,0.16608599,chain_2
-0.20363808,0.18273604,chain_2
-0.23783302,0.19205464,chain_2
-0.23891449,0.18348859,chain_2
-0.21451378,0.16323744,chain_2
-0.2159977,0.19032873,chain_2
-0.22903442,0.1674137,chain_2
-0.21898651,0.18154864,chain_2
-0.21048737,0.18202947,chain_2
-0.20343208,0.15248135,chain_2
-0.20673752,0.15304668,chain_2
-0.22573471,0.19917448,chain_2
-0.22939682,0.19534498,chain_2
-0.23675156,0.20783651,chain_2
-0.20478821,0.18369783,chain_2
-0.22978783,0.18180874,chain_2
-0.23489761,0.20622489,chain_2
-0.21608162,0.19704334,chain_2
-0.21064377,0.15963066,chain_2
-0.22584724,0.20591052,chain_2
-0.23848915,0.18819857,chain_2
-0.19714737,0.139915,chain_2
-0.23012733,0.1913254,chain_2
-0.19700241,0.20193557,chain_2
-0.21189117,0.16518953,chain_2
-0.19094467,0.1883095,chain_2
-0.21788979,0.1879191,chain_2
-0.20908356,0.19553693,chain_2
-0.20622444,0.15167649,chain_2
-0.21449089,0.14637892,chain_2
-0.21744156,0.19714834,chain_2
-0.2098732,0.17989536,chain_2
-0.2295742,0.19210601,chain_2
-0.26071167,0.16966896,chain_2
-0.21113777,0.15979157,chain_2
-0.19527817,0.18588758,chain_2
-0.21954346,0.17342418,chain_2
-0.17314148,0.12608235,chain_2
-0.22440529,0.22750668,chain_2
-0.20916176,0.17178208,chain_2
-0.19011116,0.15081073,chain_2
-0.24400711,0.19670126,chain_2
-0.24281693,0.20878512,chain_2
-0.19930649,0.16983218,chain_2
-0.19573212,0.14427665,chain_2
-0.2521534,0.19683246,chain_2
-0.21771812,0.16294405,chain_2
-0.20113182,0.15781814,chain_2
-0.17523193,0.11918937,chain_2
-0.24007034,0.20067523,chain_2
-0.21849823,0.16400026,chain_2
-0.21949005,0.17148097,chain_2
-0.22378731,0.18402675,chain_2
-0.22627449,0.20805113,chain_2
-0.24384308,0.20300677,chain_2
-0.24204254,0.23433071,chain_2
-0.23041344,0.1761408,chain_2
-0.23740768,0.21873969,chain_2
-0.21253586,0.15991367,chain_2
-0.21874428,0.1789071,chain_2
-0.21245575,0.15629643,chain_2
-0.23103905,0.1852576,chain_2
-0.23515701,0.17647116,chain_2
-0.21606636,0.20059133,chain_2
-0.20086479,0.168518,chain_2
-0.19862556,0.16291346,chain_2
-0.2029934,0.17067209,chain_2
-0.21926498,0.20047887,chain_2
-0.20504951,0.16592526,chain_2
-0.24253464,0.19233336,chain_2
-0.21981812,0.16943692,chain_2
-0.2321434,0.18929113,chain_2
-0.2175293,0.17036657,chain_2
-0.1797142,0.14676033,chain_2
-0.24082947,0.21296367,chain_2
-0.19922066,0.17112921,chain_2
-0.23148727,0.18372494,chain_2
-0.21939468,0.18341535,chain_2
-0.23583603,0.2245221,chain_2
-0.21639252,0.20854788,chain_2
-0.18371773,0.18843676,chain_2
-0.22079849,0.1558613,chain_2
-0.18599892,0.17272821,chain_2
-0.21820831,0.18235928,chain_2
-0.22779846,0.20800984,chain_2
-0.16988754,0.15264478,chain_2
-0.2216301,0.20710747,chain_2
-0.21723175,0.18906155,chain_2
-0.20207024,0.20399596,chain_2
-0.23244095,0.17820859,chain_2
-0.20347977,0.15152831,chain_2
-0.21040154,0.17771225,chain_2
-0.22217941,0.19525424,chain_2
-0.20441246,0.17101392,chain_2
-0.2005558,0.15384653,chain_2
-0.21372986,0.2151563,chain_2
-0.20176125,0.15051624,chain_2
-0.20388412,0.19039956,chain_2
-0.21113777,0.17806578,chain_2
-0.21473694,0.16519019,chain_2
-0.19227791,0.16867255,chain_2
-0.20007324,0.21783555,chain_2
-0.21851921,0.18115416,chain_2
-0.21978569,0.16723068,chain_2
-0.22912216,0.17855273,chain_2
-0.24599457,0.17699994,chain_2
-0.2524643,0.17482832,chain_2
-0.23256302,0.20855592,chain_2
-0.22212982,0.20408334,chain_2
-0.22705841,0.20964718,chain_2
-0.23129272,0.17978841,chain_2
-0.20107651,0.15570652,chain_2
-0.24900436,0.23696436,chain_2
-0.22868538,0.16059515,chain_2
-0.24691963,0.20567268,chain_2
-0.22696495,0.19309057,chain_2
-0.22329521,0.19827452,chain_2
-0.2165947,0.17832164,chain_2
-0.21537971,0.18232128,chain_2
-0.20302582,0.1887552,chain_2
-0.2203579,0.16763702,chain_2
-0.20907593,0.16615309,chain_2
-0.22277832,0.17808338,chain_2
-0.22821617,0.18089153,chain_2
-0.1917572,0.1513626,chain_2
-0.1996727,0.17158957,chain_2
-0.24106216,0.20837879,chain_2
-0.21853447,0.20267323,chain_2
-0.23368835,0.1925799,chain_2
