alpha,beta,chain
-0.22056748,0.1656874,chain_2
-0.23176324,0.1941052,chain_2
-0.22543924,0.17712234,chain_2
-0.18775223,0.17006075,chain_2
-0.19168465,0.15352178,chain_2
-0.20793028,0.15205732,chain_2
-0.20068538,0.16154213,chain_2
-0.21913102,0.19257985,chain_2
-0.23762153,0.20592289,chain_2
-0.21759085,0.18732843,chain_2
-0.21817458,0.19254738,chain_2
-0.21611826,0.19516234,chain_2
-0.19207391,0.15156437,chain_2
-0.23450086,0.16519658,chain_2
-0.19377583,0.14343047,chain_2
-0.23200448,0.1666005,chain_2
-0.21720949,0.1568173,chain_2
-0.23021889,0.16389814,chain_2
-0.20641832,0.20443979,chain_2
-0.21220252,0.15943001,chain_2
-0.19664627,0.1288885,chain_2
-0.20839201,0.17273928,chain_2
-0.19232446,0.1964092,chain_2
-0.207785,0.1578333,chain_2
-0.21305864,0.18136996,chain_2
-0.2079543,0.1809998,chain_2
-0.23268384,0.1899679,chain_2
-0.22170517,0.196557,chain_2
-0.22533372,0.17605814,chain_2
-0.21157055,0.16600022,chain_2
-0.20355853,0.16535497,chain_2
-0.23352689,0.19600606,chain_2
-0.21331115,0.16961409,chain_2
-0.20532934,0.1903532,chain_2
-0.18346716,0.16788246,chain_2
-0.22269095,0.17341027,chain_2
-0.21637817,0.19245581,chain_2
-0.20765214,0.19541016,chain_2
-0.1921523,0.15344279,chain_2
-0.20860736,0.1699023,chain_2
-0.22471349,0.20259129,chain_2
-0.19486861,0.17246427,chain_2
-0.20990904,0.1722008,chain_2
-0.23692971,0.1938557,chain_2
-0.22263314,0.15434675,chain_2
-0.22603285,0.19114466,chain_2
-0.23721881,0.18212916,chain_2
-0.20686975,0.16133694,chain_2
-0.21534465,0.18872866,chain_2
-0.21878569,0.16372578,chain_2
-0.2247083,0.16998248,chain_2
-0.22309035,0.21756008,chain_2
-0.20422047,0.15489537,chain_2
-0.22343503,0.17162421,chain_2
-0.21671553,0.15802918,chain_2
-0.21457444,0.14122136,chain_2
-0.21949564,0.17588393,chain_2
-0.20284462,0.16642483,chain_2
-0.2238711,0.17150237,chain_2
-0.23180161,0.16821621,chain_2
-0.20955247,0.1905756,chain_2
-0.22053221,0.19589953,chain_2
-0.21275344,0.1859786,chain_2
-0.24809505,0.2048609,chain_2
-0.22095591,0.1721584,chain_2
-0.21485448,0.18575628,chain_2
-0.22362354,0.17521031,chain_2
-0.22603747,0.20833303,chain_2
-0.22178426,0.20608416,chain_2
-0.20558293,0.18521191,chain_2
-0.23300044,0.20221624,chain_2
-0.23704936,0.16491663,chain_2
-0.23797183,0.2220335,chain_2
-0.2243315,0.17338283,chain_2
-0.20300551,0.18358682,chain_2
-0.24824892,0.24368659,chain_2
-0.2104531,0.18055792,chain_2
-0.20570625,0.20543858,chain_2
-0.22766489,0.18410331,chain_2
-0.22062673,0.1618703,chain_2
-0.22765952,0.18445438,chain_2
-0.24044509,0.16397642,chain_2
-0.20788702,0.1532543,chain_2
-0.20532939,0.1874508,chain_2
-0.19226515,0.15849881,chain_2
-0.22411647,0.15876831,chain_2
-0.22772147,0.20083946,chain_2
-0.25991938,0.19712664,chain_2
-0.21882741,0.19164017,chain_2
-0.21036242,0.17445612,chain_2
-0.20632838,0.14740528,chain_2
-0.21011174,0.18206614,chain_2
-0.22922906,0.17546384,chain_2
-0.19193058,0.14097169,chain_2
-0.20966075,0.13967805,chain_2
-0.21263164,0.17931554,chain_2
-0.19585735,0.1812011,chain_2
-0.20303662,0.17291023,chain_2
-0.23127644,0.23109898,chain_2
-0.21991166,0.1770055,chain_2
-0.22989623,0.21069127,chain_2
-0.19552623,0.16879094,chain_2
-0.22169633,0.17361933,chain_2
-0.23441613,0.18213446,chain_2
-0.18887274,0.15471312,chain_2
-0.17535289,0.14799362,chain_2
-0.24427137,0.20840335,chain_2
-0.185288,0.15431054,chain_2
-0.21260367,0.17368138,chain_2
-0.21406211,0.18163148,chain_2
-0.1910059,0.16237369,chain_2
-0.2263513,0.18895915,chain_2
-0.20975702,0.18021506,chain_2
-0.22387843,0.20955801,chain_2
-0.20264368,0.16765979,chain_2
-0.21947126,0.20092818,chain_2
-0.2086961,0.14937072,chain_2
-0.21270463,0.18579519,chain_2
-0.20123486,0.18678668,chain_2
-0.2268086,0.1682066,chain_2
-0.2284781,0.18207905,chain_2
-0.199518,0.17045145,chain_2
-0.184187,0.18104583,chain_2
-0.20497194,0.19679394,chain_2
-0.21841642,0.16701359,chain_2
-0.21534705,0.17236196,chain_2
-0.21078259,0.21437018,chain_2
-0.19363815,0.14412199,chain_2
-0.21416973,0.20302401,chain_2
-0.21734332,0.177356,chain_2
-0.23067498,0.2132906,chain_2
-0.21913084,0.17849216,chain_2
-0.20531815,0.196574,chain_2
-0.19760358,0.13810596,chain_2
-0.23391886,0.2066727,chain_2
-0.22132045,0.16874145,chain_2
-0.21500288,0.18063578,chain_2
-0.1856902,0.16302316,chain_2
-0.22166333,0.19739151,chain_2
-0.18755421,0.15292464,chain_2
-0.2133612,0.15331067,chain_2
-0.19787495,0.17349489,chain_2
-0.21252383,0.17364235,chain_2
-0.20373018,0.17524917,chain_2
-0.24784379,0.19637698,chain_2
-0.20753911,0.18127494,chain_2
-0.23067951,0.18798172,chain_2
-0.2041162,0.1462754,chain_2
-0.2122034,0.14898583,chain_2
-0.23059131,0.15009859,chain_2
-0.19522654,0.15938681,chain_2
-0.2074354,0.15936549,chain_2
-0.23799135,0.2232276,chain_2
-0.18453303,0.18935567,chain_2
-0.2212578,0.19856675,chain_2
-0.20940863,0.16790543,chain_2
-0.20702758,0.16989838,chain_2
-0.21687941,0.18792196,chain_2
-0.23566256,0.18066002,chain_2
-0.24882823,0.19647312,chain_2
-0.22440858,0.18935944,chain_2
-0.23413974,0.19707228,chain_2
-0.2073986,0.18086176,chain_2
-0.18410808,0.16812702,chain_2
-0.20761004,0.15172762,chain_2
-0.22527687,0.19453889,chain_2
-0.18946491,0.14614996,chain_2
-0.22313495,0.15652122,chain_2
-0.24853721,0.19476087,chain_2
-0.23085162,0.20884769,chain_2
-0.21290872,0.17306824,chain_2
-0.19801074,0.1729141,chain_2
-0.21360792,0.19723067,chain_2
-0.20899333,0.15673646,chain_2
-0.217392,0.20376393,chain_2
-0.22592744,0.21234554,chain_2
-0.17606224,0.15870391,chain_2
-0.2199862,0.1827638,chain_2
-0.2081216,0.18128178,chain_2
-0.20354556,0.20900224,chain_2
-0.20146245,0.16609232,chain_2
-0.23851897,0.20787747,chain_2
-0.21253474,0.1879288,chain_2
-0.21164,0.17914553,chain_2
-0.21356843,0.20180848,chain_2
-0.22893341,0.20954764,chain_2
-0.2058973,0.19281493,chain_2
-0.198744,0.17495209,chain_2
-0.21379317,0.2143788,chain_2
-0.20336385,0.17276017,chain_2
-0.1914511,0.18502082,chain_2
-0.22422892,0.15790133,chain_2
-0.22848164,0.18110828,chain_2
-0.23637567,0.19770354,chain_2
-0.21150944,0.15617557,chain_2
-0.17174524,0.1446374,chain_2
-0.24636903,0.19997793,chain_2
-0.24124753,0.20599459,chain_2
-0.23287666,0.2028279,chain_2
-0.22103609,0.21809518,chain_2
-0.22350031,0.1948659,chain_2
-0.20738408,0.17250337,chain_2
-0.19584474,0.14058512,chain_2
-0.21876854,0.15876406,chain_2
-0.20826326,0.14959843,chain_2
-0.23243672,0.18539119,chain_2
-0.22143637,0.17777199,chain_2
-0.20128727,0.1920456,chain_2
-0.21782427,0.19631477,chain_2
-0.23536184,0.17931403,chain_2
-0.2535745,0.20847453,chain_2
-0.21688515,0.16792421,chain_2
-0.23020421,0.1998,chain_2
-0.16553797,0.13931985,chain_2
-0.21489076,0.19928834,chain_2
-0.23894387,0.20823579,chain_2
-0.21207115,0.19478208,chain_2
-0.19717933,0.16313773,chain_2
-0.18853547,0.1821424,chain_2
-0.25152373,0.20462799,chain_2
-0.21172617,0.16991569,chain_2
-0.205163,0.16007385,chain_2
-0.2138987,0.15938698,chain_2
-0.23287705,0.22644821,chain_2
-0.23691367,0.19300866,chain_2
-0.21679074,0.18405455,chain_2
-0.20813265,0.1826151,chain_2
-0.20330766,0.17486502,chain_2
-0.25351423,0.22133225,chain_2
-0.21549232,0.20508347,chain_2
-0.22366479,0.19730185,chain_2
-0.22577295,0.17042372,chain_2
-0.21940142,0.17815764,chain_2
-0.24575457,0.1769269,chain_2
-0.21097192,0.1623023,chain_2
-0.22124031,0.18698455,chain_2
-0.21329126,0.19699058,chain_2
-0.2375063,0.17390385,chain_2
-0.21809524,0.18241176,chain_2
-0.19867384,0.15354066,chain_2
-0.20653988,0.17922789,chain_2
-0.23396271,0.176504,chain_2
-0.23066339,0.17080322,chain_2
-0.2341143,0.21429676,chain_2
-0.20480196,0.1611437,chain_2
-0.20659104,0.16471753,chain_2
-0.19166642,0.16544533,chain_2
-0.18013088,0.14945787,chain_2
-0.21179667,0.19603302,chain_2
-0.23937489,0.17627871,chain_2
-0.21953376,0.17256296,chain_2
-0.2445263,0.18513092,chain_2
-0.18473801,0.16231492,chain_2
-0.2115505,0.16176353,chain_2
-0.2154053,0.20403194,chain_2
-0.21691538,0.17813846,chain_2
-0.24733451,0.19207962,chain_2
-0.20687577,0.14753792,chain_2
-0.194539,0.17266986,chain_2
-0.20486015,0.19105238,chain_2
-0.22879046,0.20163159,chain_2
-0.22280227,0.19909872,chain_2
-0.21293394,0.18773219,chain_2
-0.22425866,0.17680661,chain_2
-0.23054773,0.18044215,chain_2
-0.22064507,0.17329635,chain_2
-0.21456686,0.17249945,chain_2
-0.19995601,0.16187856,chain_2
-0.20943172,0.12726685,chain_2
-0.20338629,0.15298176,chain_2
-0.23153841,0.19742663,chain_2
-0.21593642,0.17546438,chain_2
-0.20153415,0.16503336,chain_2
-0.21762708,0.17153607,chain_2
-0.22441772,0.17403136,chain_2
-0.22484209,0.1560532,chain_2
-0.20544663,0.15892519,chain_2
-0.24389705,0.22809733,chain_2
-0.21035555,0.17264424,chain_2
-0.237662,0.19957185,chain_2
-0.2170248,0.138334,chain_2
-0.20831265,0.16930485,chain_2
-0.26155493,0.23297167,chain_2
-0.22329304,0.17058079,chain_2
-0.19265532,0.16166195,chain_2
-0.21021007,0.18586694,chain_2
-0.2110318,0.16975379,chain_2
-0.20409538,0.17515151,chain_2
-0.23333043,0.186597,chain_2
-0.21755926,0.19116023,chain_2
-0.23486832,0.17857452,chain_2
-0.20272721,0.17003219,chain_2
-0.27852136,0.22053708,chain_2
-0.19177063,0.16355842,chain_2
-0.25472316,0.21046856,chain_2
-0.2111607,0.17643608,chain_2
-0.20434704,0.19052593,chain_2
-0.1964042,0.14971653,chain_2
-0.21611594,0.16403693,chain_2
-0.20204607,0.18529046,chain_2
-0.18976489,0.17895055,chain_2
-0.20713867,0.1906209,chain_2
-0.21813308,0.1893135,chain_2
-0.2356778,0.1697214,chain_2
-0.21487387,0.1759557,chain_2
-0.20204124,0.20897187,chain_2
-0.22783598,0.16545726,chain_2
-0.18992057,0.14486766,chain_2
-0.20476535,0.1711432,chain_2
-0.23427208,0.18800141,chain_2
-0.19722337,0.16443856,chain_2
-0.22877482,0.17584425,chain_2
-0.21622238,0.170174,chain_2
-0.20757665,0.15950924,chain_2
-0.21639559,0.2205527,chain_2
-0.2159045,0.19488785,chain_2
-0.1891935,0.16387835,chain_2
-0.225351,0.18035905,chain_2
-0.2151909,0.18114789,chain_2
-0.24415717,0.20909108,chain_2
-0.23411681,0.19480555,chain_2
-0.21128404,0.21454976,chain_2
-0.1847624,0.169085,chain_2
-0.2410323,0.2145769,chain_2
-0.21740875,0.17748669,chain_2
-0.20259105,0.15374938,chain_2
-0.1953972,0.16158867,chain_2
-0.22356778,0.17553444,chain_2
-0.24587224,0.20931865,chain_2
-0.23030011,0.234768,chain_2
-0.21782432,0.18438672,chain_2
-0.21662357,0.20141555,chain_2
-0.23521674,0.18970086,chain_2
-0.21421431,0.17814358,chain_2
-0.20732105,0.17782472,chain_2
-0.22687954,0.18287496,chain_2
-0.21803015,0.17258523,chain_2
-0.2430962,0.20709164,chain_2
-0.21994895,0.19394866,chain_2
-0.20503329,0.20170516,chain_2
-0.19407232,0.14943723,chain_2
-0.2172519,0.17698108,chain_2
-0.20944211,0.19798699,chain_2
-0.2210762,0.17960149,chain_2
-0.2165955,0.20467384,chain_2
-0.22599165,0.19650163,chain_2
-0.21303041,0.22186628,chain_2
-0.21592128,0.21935044,chain_2
-0.20816778,0.16789481,chain_2
-0.24995348,0.22087884,chain_2
-0.21931228,0.174471,chain_2
-0.21548969,0.194933,chain_2
-0.21467853,0.16248356,chain_2
-0.18757457,0.15911965,chain_2
-0.19855465,0.18921338,chain_2
-0.20461819,0.171352,chain_2
-0.2241179,0.16098714,chain_2
-0.23228788,0.20053495,chain_2
-0.22572172,0.17687817,chain_2
-0.19991219,0.15257615,chain_2
-0.20956613,0.1626541,chain_2
-0.21256243,0.15865105,chain_2
-0.22050299,0.17758782,chain_2
-0.19603693,0.15976304,chain_2
-0.20143242,0.16301996,chain_2
-0.21834566,0.1535464,chain_2
-0.20562874,0.1663751,chain_2
-0.22059081,0.1629058,chain_2
-0.2366793,0.18340558,chain_2
-0.2064162,0.15881352,chain_2
-0.20537136,0.16497585,chain_2
-0.20158705,0.18500046,chain_2
-0.21961571,0.1871194,chain_2
-0.22457162,0.1845113,chain_2
-0.21083626,0.19163482,chain_2
-0.21810994,0.19827725,chain_2
-0.21633606,0.17170402,chain_2
-0.22983609,0.19228908,chain_2
-0.20078434,0.16441402,chain_2
-0.20875676,0.17268513,chain_2
-0.20330559,0.15693593,chain_2
-0.21191256,0.16723098,chain_2
-0.23499554,0.2162695,chain_2
-0.20114993,0.20749317,chain_2
-0.23241784,0.19623734,chain_2
-0.2238925,0.17766175,chain_2
-0.20286828,0.16885275,chain_2
-0.22915886,0.16962536,chain_2
-0.18277915,0.1497846,chain_2
-0.21062532,0.15905872,chain_2
-0.20590739,0.19027737,chain_2
-0.22426067,0.14462529,chain_2
-0.21217093,0.19368263,chain_2
-0.21927877,0.18679114,chain_2
-0.22321245,0.14801563,chain_2
-0.20742688,0.18129298,chain_2
-0.20727178,0.14727508,chain_2
-0.22855933,0.19440517,chain_2
-0.26209444,0.20210621,chain_2
-0.23295529,0.21384604,chain_2
-0.2177697,0.19580194,chain_2
-0.24108931,0.21198772,chain_2
-0.20849964,0.17202348,chain_2
-0.1911413,0.1718092,chain_2
-0.19853559,0.189341,chain_2
-0.21097171,0.18262976,chain_2
-0.18918051,0.14761682,chain_2
-0.18124892,0.14853424,chain_2
-0.20345855,0.16452941,chain_2
-0.20691395,0.1801044,chain_2
-0.24414657,0.17701606,chain_2
-0.2412657,0.17815101,chain_2
-0.20827493,0.15605955,chain_2
-0.20566855,0.1638945,chain_2
-0.24465385,0.16941218,chain_2
-0.21383892,0.19072914,chain_2
-0.19670796,0.19257173,chain_2
-0.23770645,0.23631953,chain_2
-0.21874492,0.16710004,chain_2
-0.23533759,0.19978195,chain_2
-0.1814398,0.18340532,chain_2
-0.19090334,0.18427542,chain_2
-0.20282929,0.1781508,chain_2
-0.24311438,0.2029205,chain_2
-0.24705634,0.17578232,chain_2
-0.2178859,0.18413563,chain_2
-0.20805593,0.19328475,chain_2
-0.24237621,0.2148113,chain_2
-0.2509957,0.19857575,chain_2
-0.20300424,0.18681194,chain_2
-0.20705496,0.16802917,chain_2
-0.2086198,0.15403523,chain_2
-0.19677079,0.15954979,chain_2
-0.20985702,0.18052326,chain_2
-0.19386886,0.17818543,chain_2
-0.21943294,0.20604002,chain_2
-0.23219888,0.1615257,chain_2
-0.20989235,0.19526197,chain_2
-0.20936026,0.1841093,chain_2
-0.19683737,0.16465907,chain_2
-0.21839005,0.18061428,chain_2
-0.22757213,0.17567095,chain_2
-0.20855507,0.16549867,chain_2
-0.21815851,0.1709657,chain_2
-0.2200392,0.17065714,chain_2
-0.2097507,0.17733848,chain_2
-0.2020561,0.14136034,chain_2
-0.20668024,0.17713296,chain_2
-0.20973115,0.17452712,chain_2
-0.20064771,0.15697461,chain_2
-0.21607143,0.18836941,chain_2
-0.23297735,0.16292277,chain_2
-0.20908542,0.16827448,chain_2
-0.24649537,0.19041272,chain_2
-0.22251059,0.19443154,chain_2
-0.20458928,0.17098984,chain_2
-0.18542635,0.14075594,chain_2
-0.20706938,0.16881908,chain_2
-0.21560925,0.1895167,chain_2
-0.23003021,0.17682654,chain_2
-0.23611957,0.22059192,chain_2
-0.20165735,0.16600503,chain_2
-0.21753018,0.17241134,chain_2
-0.23834418,0.17490183,chain_2
-0.21247958,0.18701509,chain_2
-0.25272423,0.19488254,chain_2
-0.21269256,0.16017675,chain_2
-0.21712437,0.17572622,chain_2
-0.24411613,0.21548282,chain_2
-0.24604645,0.19750008,chain_2
-0.19375955,0.16093779,chain_2
-0.2309133,0.20032686,chain_2
-0.22801434,0.2076573,chain_2
-0.20849374,0.19568029,chain_2
-0.20148726,0.16284315,chain_2
-0.22568367,0.16281454,chain_2
-0.20082459,0.14920636,chain_2
-0.21840917,0.1827441,chain_2
-0.19571461,0.18359946,chain_2
-0.1971244,0.19068502,chain_2
-0.22569466,0.19133477,chain_2
-0.21106257,0.17613739,chain_2
-0.20833734,0.16401106,chain_2
-0.24640131,0.17330812,chain_2
-0.23063229,0.18416712,chain_2
-0.24709126,0.18977907,chain_2
-0.21650133,0.16897601,chain_2
-0.21878466,0.18952656,chain_2
-0.21578234,0.17950848,chain_2
-0.22789274,0.16918452,chain_2
-0.21475688,0.17115363,chain_2
-0.21240513,0.18988979,chain_2
-0.20404892,0.17479321,chain_2
-0.21987942,0.16330867,chain_2
-0.18929045,0.14547242,chain_2
-0.22353195,0.17827581,chain_2
-0.21584709,0.20443603,chain_2
-0.18686609,0.14029804,chain_2
-0.21130386,0.17412013,chain_2
-0.24408944,0.2087658,chain_2
-0.1829671,0.17280522,chain_2
-0.1987076,0.17982152,chain_2
-0.24302565,0.17386898,chain_2
-0.1931758,0.16704401,chain_2
-0.22814453,0.20537458,chain_2
-0.20921451,0.17426836,chain_2
-0.18499018,0.15751591,chain_2
-0.19606873,0.171548,chain_2
-0.22806698,0.2030751,chain_2
-0.21494569,0.16481106,chain_2
-0.21516706,0.18966034,chain_2
-0.1994781,0.17717296,chain_2
-0.23638847,0.1976283,chain_2
-0.22292873,0.15799814,chain_2
-0.20820102,0.16448288,chain_2
-0.18976226,0.1702347,chain_2
-0.21349704,0.15657142,chain_2
-0.23617716,0.20974386,chain_2
-0.20356475,0.16609614,chain_2
-0.21144886,0.18718208,chain_2
-0.21152844,0.16839494,chain_2
-0.22304769,0.1869739,chain_2
-0.2049584,0.20412073,chain_2
-0.19995016,0.15978532,chain_2
-0.23008287,0.1548347,chain_2
-0.22199054,0.17358977,chain_2
-0.20105694,0.17079064,chain_2
-0.21951818,0.17651385,chain_2
-0.20216349,0.15696384,chain_2
-0.19875428,0.18407159,chain_2
-0.20633891,0.16952199,chain_2
-0.2135282,0.16562273,chain_2
-0.22417435,0.18635198,chain_2
-0.19762112,0.19330458,chain_2
-0.20040748,0.1785578,chain_2
-0.22528583,0.20480497,chain_2
-0.25062713,0.18422751,chain_2
-0.21914807,0.19068323,chain_2
-0.22459972,0.17997417,chain_2
-0.22099616,0.20823821,chain_2
-0.1879179,0.17140138,chain_2
-0.19727342,0.15697402,chain_2
-0.21836886,0.19430198,chain_2
-0.19665422,0.18094741,chain_2
-0.2189075,0.210306,chain_2
-0.19451082,0.1814535,chain_2
-0.23466712,0.2103059,chain_2
-0.1937704,0.17908345,chain_2
-0.21066295,0.1885247,chain_2
-0.2179642,0.19633275,chain_2
-0.216052,0.17071648,chain_2
-0.20933138,0.18398939,chain_2
-0.19749503,0.18453163,chain_2
-0.21089967,0.19286409,chain_2
-0.2166958,0.18630315,chain_2
-0.20831837,0.1754332,chain_2
-0.22261758,0.16831455,chain_2
-0.21587488,0.19113114,chain_2
-0.21883006,0.20233315,chain_2
-0.21615313,0.18372968,chain_2
-0.20940863,0.1752625,chain_2
-0.21418923,0.16502506,chain_2
-0.20093344,0.1872552,chain_2
-0.2157499,0.17461373,chain_2
-0.2302605,0.17675269,chain_2
-0.22008942,0.19830592,chain_2
-0.23536044,0.2213154,chain_2
-0.21971186,0.19335723,chain_2
-0.23745663,0.20577082,chain_2
-0.20812383,0.15172468,chain_2
-0.17563415,0.13587587,chain_2
-0.23976238,0.2168903,chain_2
-0.23423833,0.19440158,chain_2
-0.20246774,0.16047844,chain_2
-0.21588346,0.21447578,chain_2
-0.19154416,0.1838532,chain_2
-0.2079566,0.20828782,chain_2
-0.21766306,0.19910634,chain_2
-0.23282872,0.18839875,chain_2
-0.21325096,0.18931758,chain_2
-0.2120954,0.16360511,chain_2
-0.20900276,0.17412421,chain_2
-0.23581944,0.1857892,chain_2
-0.20017731,0.17410287,chain_2
-0.2232335,0.20652573,chain_2
-0.240707,0.22212395,chain_2
-0.22131436,0.16952096,chain_2
-0.21687342,0.1550685,chain_2
-0.19077028,0.15384409,chain_2
-0.20774637,0.1499701,chain_2
-0.19814847,0.16131103,chain_2
-0.22340126,0.24413723,chain_2
-0.20007896,0.18469867,chain_2
-0.24703556,0.19887541,chain_2
-0.2129916,0.19330214,chain_2
-0.22820887,0.18970695,chain_2
-0.21079628,0.1611999,chain_2
-0.23336162,0.20078805,chain_2
-0.1810827,0.14703752,chain_2
-0.26859602,0.18137544,chain_2
-0.23976776,0.20849541,chain_2
-0.18930794,0.14743268,chain_2
-0.17587455,0.16692933,chain_2
-0.21108428,0.17013687,chain_2
-0.21426888,0.19061318,chain_2
-0.20043336,0.1791807,chain_2
-0.21952842,0.1687629,chain_2
-0.21713962,0.19438311,chain_2
-0.2232692,0.18851018,chain_2
-0.21040162,0.20233779,chain_2
-0.1898023,0.15444246,chain_2
-0.20226045,0.17010076,chain_2
-0.21436335,0.17321634,chain_2
-0.19291255,0.14011541,chain_2
-0.23180906,0.17315556,chain_2
-0.20523451,0.15883781,chain_2
-0.17713064,0.14219639,chain_2
-0.21448486,0.1604943,chain_2
-0.24139234,0.16613919,chain_2
-0.2073575,0.16917798,chain_2
-0.22278881,0.17146593,chain_2
-0.2455457,0.19706723,chain_2
-0.20516804,0.13833958,chain_2
-0.22828335,0.20319173,chain_2
-0.2202583,0.18422131,chain_2
-0.23706985,0.19503915,chain_2
-0.24248978,0.18372834,chain_2
-0.20145491,0.16974272,chain_2
-0.20829144,0.18246005,chain_2
-0.204981,0.1689649,chain_2
-0.22483248,0.19203302,chain_2
-0.22745009,0.20240478,chain_2
-0.22870725,0.18058144,chain_2
-0.23356558,0.17816322,chain_2
-0.19645779,0.16590475,chain_2
-0.24306196,0.16062118,chain_2
-0.20520154,0.17749932,chain_2
-0.22488844,0.1557167,chain_2
-0.22572625,0.1814196,chain_2
-0.22334792,0.18714027,chain_2
-0.24111727,0.1571254,chain_2
-0.20050077,0.1556924,chain_2
-0.2326584,0.22430933,chain_2
-0.23091401,0.16341291,chain_2
-0.23489775,0.20898402,chain_2
-0.20875034,0.17866911,chain_2
-0.18697396,0.15671492,chain_2
-0.17851837,0.16490644,chain_2
-0.21703278,0.16104582,chain_2
-0.23024368,0.18459153,chain_2
-0.25852466,0.17384629,chain_2
-0.19788657,0.20588197,chain_2
-0.20728804,0.215645,chain_2
-0.22401488,0.16869088,chain_2
-0.20794006,0.17189787,chain_2
-0.21984282,0.19695461,chain_2
-0.25175178,0.19948648,chain_2
-0.23988187,0.21196957,chain_2
-0.23588984,0.16799322,chain_2
-0.21687163,0.16261312,chain_2
-0.22348407,0.19198093,chain_2
-0.21776035,0.17324124,chain_2
-0.19645643,0.15894382,chain_2
-0.21154515,0.20639566,chain_2
-0.22243437,0.17485681,chain_2
-0.2071961,0.17435618,chain_2
-0.2478471,0.19783118,chain_2
-0.20341378,0.17209825,chain_2
-0.21560238,0.16549914,chain_2
-0.20365767,0.16587777,chain_2
-0.23693624,0.20738736,chain_2
-0.19383621,0.16141766,chain_2
-0.19750105,0.14984204,chain_2
-0.23232093,0.1772753,chain_2
-0.1763291,0.13939725,chain_2
-0.23073365,0.15888026,chain_2
-0.21844696,0.17792128,chain_2
-0.19830643,0.19065604,chain_2
-0.19230781,0.15734912,chain_2
-0.20166065,0.17561065,chain_2
-0.2101479,0.19559735,chain_2
-0.22298627,0.17007947,chain_2
-0.21965824,0.20291735,chain_2
-0.23555109,0.17304365,chain_2
-0.22468136,0.18638952,chain_2
-0.23089848,0.20085208,chain_2
-0.22311509,0.2042281,chain_2
-0.22847071,0.17673904,chain_2
-0.20943247,0.17645216,chain_2
-0.19748904,0.15920515,chain_2
-0.21156944,0.1993816,chain_2
-0.21256454,0.17858376,chain_2
-0.2412472,0.20623381,chain_2
-0.22046882,0.18149373,chain_2
-0.22033252,0.1826008,chain_2
-0.21111119,0.15647034,chain_2
-0.22769192,0.18944992,chain_2
-0.22613955,0.19534333,chain_2
-0.18159056,0.17375004,chain_2
-0.1945594,0.17434818,chain_2
-0.2208411,0.19310358,chain_2
-0.1957804,0.16606015,chain_2
-0.19549046,0.15129453,chain_2
-0.2135135,0.19368511,chain_2
-0.21989547,0.18984744,chain_2
-0.20647788,0.17394505,chain_2
-0.19327065,0.15390445,chain_2
-0.18675452,0.18593346,chain_2
-0.22480619,0.1974165,chain_2
-0.21742895,0.18510725,chain_2
-0.22162537,0.19759819,chain_2
-0.24459206,0.18827023,chain_2
-0.21561797,0.16981196,chain_2
-0.217778,0.16630976,chain_2
-0.20842734,0.18085347,chain_2
-0.18669243,0.1445141,chain_2
-0.16739482,0.15407617,chain_2
-0.20797211,0.2052913,chain_2
-0.21335354,0.1488991,chain_2
-0.2274123,0.21585901,chain_2
-0.2365741,0.18632342,chain_2
-0.21591088,0.20445515,chain_2
-0.1928958,0.18988718,chain_2
-0.1826328,0.14146742,chain_2
-0.24913394,0.18625958,chain_2
-0.23998116,0.23567826,chain_2
-0.22362018,0.18758935,chain_2
-0.21988006,0.17759068,chain_2
-0.21437243,0.18567942,chain_2
-0.21167168,0.15466392,chain_2
-0.21186683,0.1837854,chain_2
-0.22141452,0.18316807,chain_2
-0.2412419,0.17266656,chain_2
-0.22321336,0.19855474,chain_2
-0.21149409,0.21018144,chain_2
-0.20186417,0.1575508,chain_2
-0.19198628,0.16221848,chain_2
-0.24566989,0.18978654,chain_2
-0.20010364,0.19826937,chain_2
-0.2031666,0.16626047,chain_2
-0.21164197,0.1813665,chain_2
-0.21252951,0.17526482,chain_2
-0.22426614,0.16843067,chain_2
-0.23941988,0.2053721,chain_2
-0.21514821,0.18985654,chain_2
-0.19770533,0.15834579,chain_2
-0.20372927,0.16818096,chain_2
-0.24266936,0.19552109,chain_2
-0.2129948,0.23051552,chain_2
-0.22256917,0.14571822,chain_2
-0.20456146,0.17348894,chain_2
-0.20700951,0.20010935,chain_2
-0.219519,0.17517337,chain_2
-0.21721125,0.17058763,chain_2
-0.2246153,0.18007816,chain_2
-0.23954213,0.18239428,chain_2
-0.21843706,0.19956324,chain_2
-0.19823474,0.20260851,chain_2
-0.21473762,0.19408171,chain_2
-0.2105052,0.16888155,chain_2
-0.2567874,0.20748247,chain_2
-0.2078519,0.17332783,chain_2
-0.20693496,0.17069396,chain_2
-0.23056623,0.18303132,chain_2
-0.2165563,0.20321593,chain_2
-0.21754755,0.17148183,chain_2
-0.23392017,0.15168926,chain_2
-0.2327507,0.17435087,chain_2
-0.22643204,0.17073146,chain_2
-0.20499127,0.1865371,chain_2
-0.17836209,0.19806632,chain_2
-0.20133741,0.17128542,chain_2
-0.18658249,0.16258052,chain_2
-0.21711132,0.18835472,chain_2
-0.21558076,0.1802236,chain_2
-0.1928239,0.14738458,chain_2
-0.20109989,0.16142248,chain_2
-0.21654648,0.15763193,chain_2
-0.22214952,0.17864297,chain_2
