chain,beta0,beta1,beta2,beta3,sigma
chain_2,20.62171910658565,4.995003187125124,20.25022788857736,-23.03085629437068,10.741812237554347
chain_2,18.148346035660666,-18.498093802212797,14.524663499862998,1.4998600635966055,11.928325152031585
chain_2,17.995936955215992,29.41917764377621,-14.995610421366967,-17.39657874430124,8.821496160933773
chain_2,19.97863630307226,12.476423255836156,-1.699808873386461,-8.076684878843055,15.161526125209004
chain_2,18.796209898605216,33.04214542614096,-2.3441131419912837,-29.79589163995561,17.264136436827386
chain_2,15.577146733303753,-8.573185996146854,0.9016899416269464,7.675320588396616,7.985452388346563
chain_2,14.822424189145323,2.1871575845257984,-0.8671415769117354,-1.0654433595486976,10.26156361053457
chain_2,16.94141495221868,-1.6141942020217703,6.190649573677349,-3.5345572857561494,9.184834535644288
chain_2,19.449332663112266,18.649959497379875,-32.885865134885385,14.00166357976761,14.086295262947123
chain_2,19.186568259660945,14.46070319429227,-21.049238011340176,5.613298876647443,11.475848217041769
chain_2,15.840218719977068,1.0249445242741424,45.79869009433513,-48.62718648537124,12.150311398811857
chain_2,14.77504979079828,4.070057314019572,49.331405982810416,-52.11835519092999,12.054794108219973
chain_2,19.026850238302856,-6.486731005715022,-22.40932820993437,33.94174742786797,9.656049732611333
chain_2,18.861599264581088,3.912796305474656,-33.59899594007062,31.88666749636814,10.595682508189068
chain_2,18.42528829627804,26.336819632872967,-7.760084114369937,-16.8334697693507,13.539053124531216
chain_2,16.892738342865062,-14.01253898754362,8.67745645557386,8.260646931008234,9.392479889214554
chain_2,18.44395114126588,35.60114856233279,-4.874732621370429,-27.695616928735024,11.512039236382602
chain_2,15.174449232743951,22.034201781878707,-11.498266842554283,-13.642250842947227,10.821819032944308
chain_2,18.997957623127117,4.027876957970914,-4.003928032998567,-2.1832479837972234,9.72376347931385
chain_2,15.76135185718743,-0.9058141564416756,18.092765956582003,-15.400075248544027,9.706390582703158
chain_2,15.836488153819218,-4.040739931766335,19.15842608059916,-13.197229701872006,9.759105185295704
chain_2,19.34646697079384,20.21097896628781,-8.301861510227225,-9.596351824384126,10.639266759557572
chain_2,16.88480668438254,-10.845832599320708,1.9256717596839388,6.969590134629402,9.62882839799406
chain_2,19.09478354352767,26.559951438924383,-12.284349195223957,-17.40427993018419,14.7572752601305
chain_2,16.454135429219434,22.766648021911124,-6.556674859275095,-14.474493958253232,13.71437230987092
chain_2,20.07302217895654,21.322113343781982,9.583215495373013,-28.694455538292598,15.893281359862018
chain_2,20.967094355409436,23.590685455527964,1.38472756361438,-25.34577564475589,16.20483369628815
chain_2,15.70743446286212,47.69473684659662,-29.835527261314848,-17.973620020710467,17.161615946218436
chain_2,21.92150082902913,18.091360056671075,-20.20570795799756,-1.3598726446322107,9.670764331186971
chain_2,12.801649326426212,6.783918461257239,-14.95325512812832,5.2101540123901975,13.1400759126266
chain_2,15.436456721159196,22.39400909796837,-19.379626615781586,3.117893327749277,14.705018240309483
chain_2,9.555919943003463,11.759236600686334,-11.917206604668127,-5.103480796948208,13.710684789826256
chain_2,10.73619967743433,15.080221857485569,-2.96588341805937,-5.645643834445951,13.654676790958122
chain_2,14.209903879382836,12.52580707817454,-11.938340230685917,2.13525970616154,11.391527122964485
chain_2,16.72414051112496,19.955541530249263,-21.16448926830584,0.4041974520040085,10.9012405976262
chain_2,14.192541410114073,-3.3790895491812023,10.528832059823062,-6.263927793098025,9.203225182788865
chain_2,17.399315006652,6.65034737227233,12.275216632391995,-21.54397012438029,10.38104341869017
chain_2,18.3818947854628,-0.9626484219856128,-0.719263776922625,4.174511844536231,8.439402738579574
chain_2,17.876670104457485,5.915206961367616,-6.107784964153226,0.6310884123795154,10.258615058122304
chain_2,17.13882828369998,24.527390189219947,-14.304812597752248,-11.61566230254368,8.996758248509451
chain_2,14.394993507262267,15.0254917990864,-14.956620768836398,2.8375851064161592,10.482034175601758
chain_2,21.282457559219843,11.8934757969886,-20.198240094510137,8.305374703038673,8.68082534505285
chain_2,17.505876176566872,11.682554141627245,-9.207448497885071,-1.969601074206134,9.621941043640986
chain_2,17.15331751718038,21.18703572971816,-9.284405017896065,-12.912967287406188,9.739899535707496
chain_2,16.916608917587773,20.26721013961549,-7.302056132808957,-12.340697892063318,10.871722351852943
chain_2,17.36427123697602,23.91482290931429,-32.044769031230445,9.386495619363544,10.648840582584365
chain_2,22.914926214701364,30.27424554086608,-36.89576511848813,4.65720165285183,10.409639539666756
chain_2,23.224001872621404,-22.720897276191792,36.236291323565005,-14.61948590174956,13.467913802084118
chain_2,25.237906059512785,-15.846460272496282,44.75893478727697,-28.262879232747885,15.90867539656114
chain_2,13.303373663298652,-0.832962471295021,-9.411320489190349,7.854469438154082,11.285649558628077
chain_2,17.07166515011866,11.608418689133968,-3.8915791525650647,-6.214122098524479,8.562635623335394
chain_2,15.717553406688555,19.11424976481618,-9.42970406731458,-5.357169154014209,13.762927085049911
chain_2,14.29902736208632,11.584857971724054,-4.549124682017386,-8.069174471822791,10.718160746881376
chain_2,19.61002548044445,10.46834532635586,-13.106236641633837,0.9040970104618326,13.00299303858236
chain_2,20.17935776602885,23.91717697444325,-4.639905220642174,-17.985244536875946,9.31627648838327
chain_2,13.971147002111875,17.745323670748437,3.2088951488438866,-21.756155511096846,11.697340348607584
chain_2,20.394606688281417,-0.4260607354908539,4.211944578387455,-4.506895589492763,10.48553984548089
chain_2,17.37837082860295,12.800222783355055,-9.501545371270868,-3.829842034352141,9.191362492925633
chain_2,16.141159377051455,12.811746230163129,-6.92176521916076,-7.029171005868952,10.242677099273624
chain_2,16.95525060067213,13.46678166132386,-10.631441255742136,-1.9159110082517252,8.61144761919407
chain_2,17.30378821002684,14.037611741267488,-9.041561246420668,-1.3259498396693117,8.63661824212571
chain_2,17.54498967176196,14.190981454470185,-8.192894994798547,-4.988437368308127,8.860151155728024
chain_2,17.116246190965196,6.854158495372309,3.6467680524149184,-12.578400224898704,9.606271198966324
chain_2,17.8228229593739,16.625216568590726,-6.896692185997124,-12.50095779128372,12.029198556716343
chain_2,18.985332946011635,9.706738947581892,-4.820288032574839,-6.850840492931378,12.463994213048776
chain_2,16.511186594011996,8.168741843242318,-7.388148361397484,2.2812905842875426,9.24934854850056
chain_2,16.821267491213753,17.03698448615696,-9.57889122439996,-10.928727906664347,11.938330705772398
chain_2,19.349400749642086,17.92799490134944,-11.255512262614005,-10.100814285515574,10.96265414146158
chain_2,15.993792211199391,5.7668863053602175,7.014648633837746,-12.50121798766961,10.105172963715765
chain_2,16.990090923084644,2.0545108909831216,-0.787923248899338,0.7720846966406989,8.831155920140914
chain_2,16.14506043970847,1.0269678298844194,-2.9056627153812724,1.6672953880025494,8.101736913528919
chain_2,18.81946844248993,4.99634741838915,-1.874651458469724,-2.99847580937072,8.579461765962456
chain_2,12.75131873354358,6.195270234788174,-12.373407322682269,5.6124405193892,10.153146485292394
chain_2,21.46475552675001,7.457442982240382,0.098051187045941,-8.071133611128264,9.827351322905807
chain_2,15.79395367114902,19.479993014244315,-9.782146770096675,-11.932748610190306,9.300763878173578
chain_2,21.92184596488427,9.861433776199116,-21.666578710601392,8.24287831377139,11.0365897332546
chain_2,18.185444444129686,11.67470993774178,-17.09188519697255,2.6765825084550885,10.0312920474161
chain_2,18.26346193273705,9.08376622240899,3.936319733781188,-6.406517169110158,12.961243411227423
chain_2,18.04653629034942,11.779379686708731,3.7194757294380096,-9.709962669687048,13.240105235249596
chain_2,16.586649238577273,13.812173709721478,-3.86082386674306,-12.796335134419223,14.494716785299817
chain_2,17.561487204410724,4.036064630592163,19.908034782020493,-22.192324775707547,11.218437203739429
chain_2,17.441239766222218,25.865925374017,-19.5409258296527,-8.010252377191868,11.01432142243238
chain_2,18.845700068408387,-1.1116388383621647,7.907061158741806,-8.156105452440665,9.455711102500908
chain_2,19.130045412205245,39.50737667608002,-41.496603688273545,0.1944682991087246,12.31561753571414
chain_2,13.516284644443664,-9.868000342485256,28.783393669980693,-13.201193307760896,11.307883568411988
chain_2,20.97725515542924,-6.137013205644996,14.644608073981884,-2.945699074607786,10.66764311595003
chain_2,21.946748313249543,27.84958832183201,-17.62594266473935,-4.481631536783886,18.017010418060625
chain_2,21.348378893380666,16.230558250344313,-6.986163270588948,-12.695781012382396,12.9154785331955
chain_2,14.84817480328356,-6.57141799921494,-25.203932583054005,30.12902434188491,12.115519929040534
chain_2,17.093190445526453,4.158693617970008,-14.557008982847858,9.744383050210097,12.785890927008976
chain_2,18.104724927973137,9.970459492612584,-7.740800813462457,-3.3992069102903324,8.465516965426536
chain_2,16.53250743816772,14.826719635617817,-5.038003317802591,-9.650632553900758,7.864731327249462
chain_2,20.311514082652515,-10.57544271226189,29.322205349714903,-20.250596370709296,12.450621464316187
chain_2,21.852365823148165,-9.276935635401152,37.817109752408406,-30.92908677614648,11.63640321770213
chain_2,22.982850481899504,-11.108891024461457,42.59121430870807,-32.62555064895266,11.10425586231084
chain_2,12.01527721091974,-10.832765999686114,18.147574930419925,-7.699580172901971,9.155376693167405
chain_2,15.825545384605588,37.35918227023696,-30.836993885880737,-5.807474089445637,16.675419830409513
chain_2,18.435753497633225,0.5207154233642592,-1.0148739067769823,1.4358684328828175,9.003265388397395
chain_2,18.76990944892496,11.162424521250305,15.102061111204502,-25.451949074282734,10.195385960655749
chain_2,18.1804273041813,8.300214860481434,-3.912467556773376,-5.980269214003009,9.518732899915715
chain_2,18.613503008428264,26.84951266631669,-5.736286109757006,-20.52440242551684,10.880958289876345
chain_2,16.611078213021372,-4.082229562613981,-7.669798753642423,13.219945440211744,10.13667352502394
chain_2,16.05811662192559,11.656157347969351,-5.286467453951373,-3.756653485259035,10.924141642918231
chain_2,17.99849431959671,17.75519667486122,-10.485938710600928,-0.4202524878277531,12.030386753914955
chain_2,18.42485773474085,6.166706600654932,7.180809270076464,-8.967652254800491,12.266076644954705
chain_2,18.819079986142835,5.773417224379362,5.666499836375811,-6.896758812062277,10.469639792497754
chain_2,17.181960884153877,11.75226124998343,7.640405293605712,-18.219812671712365,10.536732731737638
chain_2,17.644794603556928,5.242124339310655,5.848861157391244,-9.6784564512256,11.381510442913694
chain_2,16.47984960602193,14.862843956082322,-12.176930125434042,-1.0999332960791568,9.176364900137832
chain_2,18.601599572234445,12.14383104087104,-22.38034084933301,7.551797397963735,10.033414816070554
chain_2,18.63284085487364,4.407661329558335,-23.16476336199131,15.713093372427863,9.358881748837828
chain_2,16.78614389310515,-8.630101179920752,20.79541962578149,-16.008597360406064,14.75958079630948
chain_2,14.250225937952717,-31.10040650131121,49.78820081841892,-13.946980925375875,12.457150901802931
chain_2,17.104465358934718,11.631853186839232,2.8089846011586577,-14.498594351415498,11.785442366064204
chain_2,18.96614769263043,-16.87283818717589,46.11906014217996,-30.01546474002621,10.47048042508088
chain_2,17.947515413043803,-6.289422831488525,36.30314284053891,-33.043583656001935,16.24083576769791
chain_2,20.730679689095545,-3.571307208652959,0.4741878500666954,2.623226067547596,9.803969379391072
chain_2,20.484952202905177,0.389344200580638,-11.256633712364664,11.784291272317274,10.406009112911844
chain_2,18.6593149281612,23.853596104977864,-0.5816782941490837,-22.80140314430156,10.28579377568599
chain_2,15.325593200004809,3.896917713382224,-15.657661608395015,9.346435011117515,11.65954343394889
chain_2,16.096610973571433,17.916019411347854,-16.293395630841868,-2.842092972339588,10.843990400854205
chain_2,18.251148010047675,0.3670051382682573,14.26992214280467,-13.993863950941662,9.586968479426371
chain_2,20.133167955990476,20.14316373252083,-0.1331591415444648,-20.884532215646782,10.728127017128635
chain_2,17.686353747983294,5.6232294488008,-0.7549432803576717,-4.498087575166318,10.546399843616438
chain_2,18.322791333282268,15.919156735081696,1.2368682904415709,-17.51060939225135,11.899079788119112
chain_2,20.107362084418536,13.222718440450084,2.040814726215329,-15.054932300869265,11.569558884664788
chain_2,15.456284939781591,5.171016752294867,10.425451222836124,-13.727294834652366,9.525940519537844
chain_2,17.403708393665603,18.032529590641445,-17.67898558558829,1.5299555883039344,9.930006183983936
chain_2,17.269316323262736,-0.6829176068028612,21.3328202519572,-23.01163395321875,11.119688489289148
chain_2,17.58971213821557,9.913594845439636,20.87941433510561,-30.05339765662378,11.145031815106824
chain_2,20.42475432042851,11.840775744471156,-15.80949407024243,4.729001255146249,13.925386034713474
chain_2,18.251637317874327,13.120115655639577,30.2904689395175,-43.49492188822891,18.10782403958484
chain_2,15.430864745229393,12.581700498693053,3.10640711177446,-17.514837407675493,9.206139503987036
chain_2,20.0343710393146,16.92214454521656,-19.523837743970034,-0.9873456448535264,11.005470635679703
chain_2,14.407863600340162,-1.112564459589466,12.66930393310476,-15.2135150744086,10.673024716835933
chain_2,18.479813496185194,-0.1336471089148687,17.107422142622227,-16.648772320922937,13.373343122675658
chain_2,18.2819604194467,0.0399767356703613,16.202311327049053,-14.57919598002316,13.364658740635624
chain_2,17.4166324271225,7.684059532737354,1.9629843695244884,-15.099182759926688,9.057112300289068
chain_2,17.49710371122644,8.96852953548432,5.049271687464167,-14.190892802442558,9.069183160436255
chain_2,17.949586249541774,-5.393111535815145,13.426464261419811,-11.121974852407348,10.767262943927523
chain_2,20.255873133861375,-5.04886831846223,18.467236139882992,-13.287799884278844,9.284219895381556
chain_2,14.036273225910804,36.43935733036379,-41.34199910082764,4.770114760003261,11.199383937431785
chain_2,21.888953562171576,16.74919479063424,-26.452208596813257,8.322342817908304,12.261555885394182
chain_2,16.06514763310773,28.585828931516744,-31.244944997438417,0.1292415598795178,11.251741314838451
chain_2,20.910260660768024,18.37285367147295,-3.726662760843187,-11.773660684888648,9.097854230413452
chain_2,16.30336195662548,11.031397668362604,-13.31359918171696,1.7388632565618631,13.165980682838455
chain_2,21.72010156887504,15.877981245515144,-11.087119770643511,-3.448198622802402,9.350836851597467
chain_2,16.834840782295437,5.398153962167432,-8.908197071264937,3.047263203426096,8.943695076426742
chain_2,16.17793533035815,6.967050101254325,-8.788382028053846,3.0717332885674886,8.820998929548798
chain_2,16.013821833825585,8.493850206016525,-16.183318818919346,6.15322269084566,9.220272525823136
chain_2,19.154026174934263,-3.409726503902426,26.34585647056692,-24.906725983043067,9.566741643702567
chain_2,13.559767286008256,6.052345572095939,-2.913674300887708,-6.084474151489581,10.037740732472184
chain_2,19.751654289420124,14.063578517204489,11.72924321884102,-23.72364006886499,11.548591725956785
chain_2,18.832506770617123,26.474473430372104,-24.909794600653903,-6.520538578954587,11.962887139239175
chain_2,20.58434538839233,20.11748533931884,12.088646010522115,-26.911119725105102,11.678402011380165
chain_2,19.68783877313429,1.0593758914369675,27.194343651504237,-33.914565707440474,10.261537570322654
chain_2,14.243909285137711,6.483389761495926,-5.919913737962304,2.8921573980264377,12.3930177768252
chain_2,21.025988890345143,9.03337518582417,2.294682594006251,-12.156680045926215,9.8518390864513
chain_2,20.701169988138524,8.404223200380214,2.9522629856541918,-10.244538251922386,9.83375444961772
chain_2,21.193170614593072,24.493051945885156,-12.126505471736582,-14.735941896282224,11.28577415674622
chain_2,21.07274568994369,27.43958950159008,-12.0080303063586,-19.673388124159903,10.83896495927888
chain_2,17.45256354393554,45.41685274363622,-42.87482064397226,-0.0909958680041294,13.382582000777557
chain_2,18.13735049453027,32.55967435203321,1.3280935528789883,-33.959515820965585,12.964673804046909
chain_2,21.09552985839616,61.61538428836641,-49.93115736804764,-12.380331300792662,13.647838945430331
chain_2,17.46064959287742,42.6763213781482,-58.88431425769586,19.38154333746035,13.496931791581222
chain_2,15.191868604911598,4.973339493304652,-14.017688588345518,9.177478770129518,12.762887663214745
chain_2,9.63902216633544,-1.2677222425139556,-8.68783544789401,10.214354043585391,10.8273315600987
chain_2,10.506650037881675,-13.6009318354994,-6.278934737040547,18.380504818392332,12.079745590312744
chain_2,15.71743146906149,-4.583848986478753,-11.044390628711154,14.168258348958297,12.624029191311667
chain_2,18.9867635735513,24.501852931586328,2.570672093155418,-26.4129112723791,8.970051625691525
chain_2,19.403414963914543,22.57509923601899,2.3226616068495725,-25.847269412926387,9.027283121177518
chain_2,16.721288116902702,-5.338457662788692,-1.1392333086439437,7.227362596070927,13.784108795085784
chain_2,17.078147152729414,-7.120331610642344,-8.420756704543678,16.01554743963013,11.413054296836805
chain_2,16.86812374059468,6.388923228841289,13.551929956053236,-20.557018186097707,10.390720190106766
chain_2,17.971501610561656,16.494865276374977,6.743257572253876,-25.96753285099953,11.60137702384767
chain_2,19.53661500048258,6.006967403303431,5.632947222590726,-20.78345710027855,11.61702114321318
chain_2,14.536282807889158,6.903711162783166,-9.37105164657238,-0.4615945911655572,9.825289588202107
chain_2,21.115484652582232,27.3949983756094,-8.154647120464617,-21.207842036005,12.387828627079005
chain_2,17.133811379958736,0.5445356948671825,-24.239507024436687,22.794678501058943,11.180085532862671
chain_2,19.228675109884644,16.934771801039865,20.392205969688955,-37.85438416759238,8.964532296968088
chain_2,18.18924468764692,16.350418966904233,-22.29517493414024,8.504528855872694,12.095169123601496
chain_2,16.081763956637335,11.914436567217232,-18.901458577892782,2.9439681348566147,13.543041506615268
chain_2,17.96282191844661,9.109851687444264,24.51373073374584,-37.15911995320978,10.837681966575069
chain_2,15.553974099077635,21.336212914293565,15.866109997829694,-33.67998296522488,12.009079892966986
chain_2,16.070871859049188,6.976775594974316,20.19784478094328,-27.044208740017236,12.62979764228905
chain_2,15.499919407869928,6.997259609387789,18.38868608072868,-26.682539273099472,12.425550398687776
chain_2,13.217185526623354,-5.853782494371022,18.556126967670608,-9.744695883707148,10.123223307622236
chain_2,15.830464132486473,18.26468780057016,-5.251426321745639,-9.758736454576509,11.629005921034317
chain_2,14.828403168030324,17.610623757153967,-2.35362186624812,-20.3425282293063,10.704715904114105
chain_2,19.90449946326304,25.43690094688588,-24.18288023091586,4.131063934198035,12.950443563956748
chain_2,19.93459106674836,26.37803437916434,-24.9212988322025,0.358078898350014,12.885113580789309
chain_2,17.399312637918342,1.1501561653536896,21.28969092240688,-22.039157272095792,9.215489091330593
chain_2,15.118294821511585,23.37973395095146,-35.63566387425291,9.700277164539738,12.08944842128736
chain_2,16.786214216398093,28.11749179056394,-34.287239337715064,7.720345740413475,11.686372092293748
chain_2,16.7945736274368,28.08424125228172,-37.88820267093084,5.769330479136969,14.110978872964584
chain_2,16.24410539958481,30.674234180770167,-32.62000028835131,5.633928745748489,14.139266377502167
chain_2,18.21299249043028,5.782625516640814,17.712857235008745,-23.14957396323231,9.607042306745363
chain_2,18.220893368324987,-24.89473851625963,8.954921163425857,17.158847855076697,13.96695129793294
chain_2,19.29213205487717,-8.717554383658861,-7.793569467834546,16.990984418513968,12.625690378217676
chain_2,15.449892871803169,10.07971176329986,-11.3875476879965,3.994399439695793,12.405987696897556
chain_2,16.519846831436993,-7.771075770800364,-15.335775455690245,25.99659155717764,13.080757527179484
chain_2,21.041438113470864,-4.534945977087682,-3.321325997767582,5.474433013092677,10.787219912274267
chain_2,16.095924398939236,-1.2480758023630538,22.88535772638106,-24.177100773344588,9.988840365108633
chain_2,19.393216331623098,-13.921214973997984,41.92652561478706,-25.88543251989489,11.356671019612667
chain_2,17.118263355162362,-13.751572803996904,6.050768017783936,4.167876981855084,13.65420661184197
chain_2,19.62490289567471,-21.765619390677927,30.135371419070488,-13.085450575654455,15.792999532600032
chain_2,18.755707659083946,-23.923836721553407,41.310388762624186,-14.63914098018853,16.11575459814404
chain_2,20.283595604435547,-20.543978911390475,45.86211089617235,-24.00412618998005,15.759790794531671
chain_2,14.218366661803724,15.780602033893018,12.54839455472086,-28.973431634939903,10.838119243879245
chain_2,12.67746354389092,-1.3255373498248952,14.178376465295848,-13.318840123766265,11.220263585594806
chain_2,14.063260269121145,-3.4816505041980945,26.913493206503112,-15.861677883705603,12.069500413955492
chain_2,16.85005954044052,-6.405014233796986,31.85250798293593,-29.296302151595107,12.083093475231552
chain_2,15.53029053094462,1.7447315006500672,3.830453809614356,-5.320723407335352,10.82385247213162
chain_2,19.19863915968155,6.935001196128756,15.339843648302075,-22.70587432393669,10.703810201789986
chain_2,15.95406847962311,11.669136371622598,-0.2905373525768598,-10.891970195788112,10.378189986380091
chain_2,14.03759557688497,2.020806369811901,24.73898351156423,-28.24855520140799,10.825870987067258
chain_2,14.488246358142622,-2.7119374773964835,19.85617683707071,-18.35177926606768,12.26210997367514
chain_2,15.908737352207526,17.674467123041627,8.349213451166701,-29.6080126167736,11.773704804357374
chain_2,16.794400156686212,5.322421697504039,-17.60685378776983,4.674821340651901,14.560689351258922
chain_2,16.201401186255524,6.833012925232405,-11.801239325853611,8.498486573971494,14.741314180522172
chain_2,19.17423183440304,23.871346648676536,-27.63724834728276,-0.2855785911334189,11.690009748012056
chain_2,18.94328802708179,-9.461858974056335,17.378396333410453,-12.682783317918036,11.162416368415816
chain_2,18.09407472989308,-8.815033728899197,24.80249234165788,-12.724659713548306,11.646796911765623
chain_2,20.33724332935421,4.781123927607623,28.401530647848144,-33.18931256646842,10.649421027701797
chain_2,12.79357728872371,4.208949373304062,21.349961771412097,-24.41885296970486,11.118448007126512
chain_2,18.47937337064882,15.051371843955636,-23.389652270969773,6.600842469895939,10.487005617300468
chain_2,17.204124455524592,-9.81333914260162,42.93364226489332,-30.5764432278947,10.62419066481482
chain_2,16.795204747953886,10.183574821011812,-19.900532486165943,9.761388124441122,11.111821574644946
chain_2,17.72074506144148,26.897789952654158,-18.78618680857292,-6.374222968819857,8.777675173767745
chain_2,17.44101999431989,3.3601325129274637,10.60951392649222,-13.361852065130224,10.525899792266378
chain_2,17.485006430776075,4.382751466431141,10.268457249309852,-12.672634661246413,10.57699463330766
chain_2,16.788817983858834,17.25839716069664,-21.015806921691016,3.282020284737832,9.869364500206682
chain_2,20.10633135450401,10.043123805648296,-3.2447878641868284,-7.65475147560321,9.898261222495334
chain_2,18.471957927331754,19.41670292025377,-6.0624557958716965,-15.58354111978922,10.739497999651432
chain_2,18.10274936613776,20.0138665213445,-5.957431684120403,-18.354343408935502,10.290662271269492
chain_2,20.791052188445686,-7.830569401587149,15.03594980178034,-3.250161288934136,11.705507756850835
chain_2,13.210444598031422,-21.282958054656422,20.35810996423788,-0.7351011928319624,11.84780818975213
chain_2,19.272253845326176,29.525867313385305,-10.630214576450284,-17.355480380279765,10.31824655073021
chain_2,20.618017484828357,30.43360496647909,-16.33575918426635,-13.793917948466836,9.920908985820413
chain_2,11.79418276585766,37.743529850553486,-43.96013998199288,5.262301781601891,14.023367424785954
chain_2,15.438238726256944,-5.379086798700028,20.874586359338256,-14.920941122257393,10.32525101475161
chain_2,17.45886521133437,-21.773207799336564,36.86049071398543,-16.218241398744134,12.239003778560663
chain_2,17.044988413441455,31.9120436849764,-39.8290193257108,9.277492920243056,12.317970432522843
chain_2,17.824875441032113,-10.869491035026485,25.028702894213275,-16.589839465705452,10.016235853828231
chain_2,16.968340567509003,11.04648301475396,20.51109441190172,-33.6863781904359,9.985984130465225
chain_2,14.321637009617104,7.572379863859366,0.926156202851228,-8.829246727032109,10.51322114873021
chain_2,21.19228926802614,15.330811517707748,-25.691419683031626,12.118425720301175,9.433306571725849
chain_2,19.64023060716916,4.495876800390583,35.82899392338085,-43.40410502166835,13.540427083016766
chain_2,12.707754781316194,-12.715456800103189,-3.651178959452679,16.75644692160998,11.946246840592131
chain_2,19.257207093707617,24.81115022183341,-19.09631587526717,-8.13394933237013,16.459142655858262
chain_2,16.654249228152093,12.330453326940557,3.591475522504088,-17.73340406092138,8.516448623558425
chain_2,18.035446456450703,6.570018274085976,-7.238151455144347,-2.355865176733144,8.777838006151052
chain_2,18.543310144950937,4.669385911695488,-4.784250428075005,-2.899220180063444,8.753166892129904
chain_2,15.817008202728813,-0.0841646222377708,12.961944700186937,-15.46786311463251,13.361290191918467
chain_2,13.49241376975382,12.288745023239477,0.9463847028962123,-6.681351099998132,13.487511488436796
chain_2,14.700207833618643,6.068937295351975,14.552319250223295,-14.978670546301952,10.05088049303537
chain_2,14.81471634083792,3.7276107748052487,9.443594980736878,-15.858469319650917,9.999955473709988
chain_2,15.696981709407364,2.548292547528017,8.467084563648495,-12.325053868306023,10.081446200438116
chain_2,17.583391075582767,6.473450946962755,18.90611726937388,-28.122523402713437,13.206032504121742
chain_2,18.11267361155982,8.379689263348046,-7.604296515013167,-0.0560899413569067,12.91456449762802
chain_2,16.46633131872574,10.179650067296928,6.788795431978086,-21.694090664037372,9.526644943455766
chain_2,16.306600965562176,7.706937407230763,-15.530412441701056,1.3580407645268142,10.75920054050756
chain_2,18.327182889221238,7.741995046658093,5.525156046189848,-6.841681539565185,12.934546918680558
chain_2,21.1172415540092,22.032098589013493,-3.0027864050543114,-21.302005135799742,12.713109747337771
chain_2,21.183153500917395,21.156496468023093,-8.10777310910922,-14.05457773945796,14.684800393974372
chain_2,18.58739114656193,-2.728487917698024,-4.87276427262656,5.672095298588476,11.386981385979048
chain_2,18.854102874582622,-10.354522784032676,-3.874077276169977,13.593967035873696,11.895159293880017
chain_2,20.71705257561436,-9.04143656830584,-1.4092105347045971,9.46887590621463,12.4462358754682
chain_2,19.992755858671075,2.4406194569116124,-0.1838308293656076,3.095409158210279,11.96911337064677
chain_2,20.40046432733897,-1.1440836419521352,-7.613549670451894,3.349472644032385,12.567952050117723
chain_2,13.699286633429567,8.633431024900924,-12.636351424606502,-1.1816396307898895,11.042746476097005
chain_2,21.166733525392143,7.11173223561939,10.606915746879547,-12.857945317824392,12.197863819568587
chain_2,18.45089513187717,22.45824138245497,-1.295488692186055,-14.689481516878873,13.8727041572279
chain_2,17.06094129399104,-19.062904049272547,39.97347352212968,-19.038952455242946,10.985344068101403
chain_2,22.656907609981975,-11.3073431911414,43.14423013990176,-27.352124672504463,10.77156813054393
chain_2,23.40271263945621,-11.27738655686663,37.73705960244929,-27.191668777957084,10.807151483375844
chain_2,12.900217908699068,15.72972482012714,-18.50676307368124,4.0904583069415485,11.554124354832547
chain_2,14.227987589317529,15.72530873564827,-15.27176156608392,1.077079600205823,12.540455285170042
chain_2,14.669859163733564,11.139670514125614,-1.0414664933281093,-11.77479449584415,12.44431490796007
chain_2,14.119868926243836,14.408608466795428,1.081227023207636,-13.09509070662551,9.211199387918263
chain_2,18.315738512237576,13.440188409955706,-17.083316645775707,7.886795358619234,10.210693101226088
chain_2,16.103443050662154,-6.938102477346758,34.99924764912577,-31.50621285037165,12.199166857583752
chain_2,15.263454723773568,28.24784581475474,-33.62357251442566,6.199770906690224,11.402337639783182
chain_2,19.94221759742225,4.668443884337139,9.098351509453222,-14.05334451623538,12.491954882823464
chain_2,17.61632616602552,14.197350907955332,-11.38705139364704,-2.7529554691504146,8.541083782749004
chain_2,17.161728018975815,10.662271390231568,-13.065455190426414,0.616627663213445,9.092063266076856
chain_2,17.023214278789293,13.872809765035326,-12.925795448261333,1.1636135386282789,9.252817917575385
chain_2,16.612533488209166,21.804164531401906,-8.358316429431174,-11.385221293344468,8.666103261449672
chain_2,18.85535682059808,2.156848727938008,11.133057406805456,-15.63777253626758,13.116675732391975
chain_2,19.769944480506908,7.397135637260398,0.6188077288799538,-13.248366018121216,13.55591877702754
chain_2,15.576498195739653,9.106540566720849,-5.161760702953334,0.2483720632200354,11.681569915692313
chain_2,16.55676668429877,26.55978768103225,-3.304117050618029,-23.85099158654329,9.83964755647967
chain_2,14.577453413686891,32.981512832038,-30.49836478969993,-0.4702909946555871,9.675474746629966
chain_2,13.287856017351707,37.58847044682745,-32.176461563493675,-5.688540803716864,9.837991623487005
chain_2,18.30059845610861,-17.752355404165154,29.5983300947214,-11.530454834136682,12.125800584363542
chain_2,17.757577905943233,14.358735756155836,-5.664729486996421,-9.808674306412511,8.696911479908806
chain_2,18.78429606593268,-5.705013310497554,13.912042237603265,-5.757168625937683,11.542641656139084
chain_2,20.89179685412188,-6.439210375849954,9.620103384236629,-0.7367212211044101,12.358892372198127
