alpha,beta,chain
-0.1973713,-0.0077083586,chain_1
-0.20400025,-0.0068202657,chain_1
-0.2089164,-0.004716129,chain_1
-0.21407758,-0.0086559355,chain_1
-0.19438313,-0.008535655,chain_1
-0.19419922,-0.008429377,chain_1
-0.19650982,-0.010095772,chain_1
-0.19720536,-0.007641558,chain_1
-0.20740288,-0.012687342,chain_1
-0.20246017,-0.012732002,chain_1
-0.20453459,-0.009175361,chain_1
-0.19883806,-0.008196609,chain_1
-0.2000115,-0.006233217,chain_1
-0.19981615,-0.005619809,chain_1
-0.19345395,-0.006070944,chain_1
-0.20036806,-0.010817244,chain_1
-0.19727054,-0.009639822,chain_1
-0.18739879,-0.006185505,chain_1
-0.18564191,-0.00878831,chain_1
-0.17247826,-0.0058909226,chain_1
-0.18719742,-0.007141853,chain_1
-0.20476778,-0.007115734,chain_1
-0.2046354,-0.0053618266,chain_1
-0.20672028,-0.008794123,chain_1
-0.20458561,-0.0042755534,chain_1
-0.18103836,-0.007732777,chain_1
-0.19821338,-0.0054346276,chain_1
-0.19973981,-0.00875857,chain_1
-0.20122896,-0.007929544,chain_1
-0.18992488,-0.0054130997,chain_1
-0.1906739,-0.004571597,chain_1
-0.18852621,-0.00497034,chain_1
-0.18852621,-0.00497034,chain_1
-0.19110866,-0.0101993475,chain_1
-0.19428504,-0.0109710945,chain_1
-0.19332366,-0.00837442,chain_1
-0.19172926,-0.010842696,chain_1
-0.18775633,-0.010185607,chain_1
-0.19147165,-0.008057199,chain_1
-0.18775785,-0.008042068,chain_1
-0.19377734,-0.006211809,chain_1
-0.19020915,-0.0073437616,chain_1
-0.18491007,-0.0077747763,chain_1
-0.18186747,-0.0045657,chain_1
-0.17980844,-0.007287846,chain_1
-0.17663495,-0.0050131967,chain_1
-0.18906796,-0.0076493416,chain_1
-0.1958307,-0.0058787763,chain_1
-0.20307542,-0.009678105,chain_1
-0.19529694,-0.005319724,chain_1
-0.19529694,-0.005319724,chain_1
-0.19303107,-0.006668712,chain_1
-0.19038075,-0.006601319,chain_1
-0.18775219,-0.0075832983,chain_1
-0.19680665,-0.0076326216,chain_1
-0.20050983,-0.005690829,chain_1
-0.17631035,-0.008110244,chain_1
-0.17472368,-0.006951181,chain_1
-0.17860804,-0.0066877813,chain_1
-0.17089221,-0.007681354,chain_1
-0.17674376,-0.005343157,chain_1
-0.1791762,-0.0118937455,chain_1
-0.17848238,-0.012193765,chain_1
-0.19518961,-0.0035356102,chain_1
-0.18405987,-0.008165296,chain_1
-0.20245485,-0.005344291,chain_1
-0.1796805,-0.013020964,chain_1
-0.18394843,-0.006173801,chain_1
-0.20401478,-0.008172287,chain_1
-0.1815941,-0.0059799114,chain_1
-0.17640293,-0.009431316,chain_1
-0.17993072,-0.008818115,chain_1
-0.18990877,-0.0065170955,chain_1
-0.18685034,-0.0061286264,chain_1
-0.1774866,-0.009348538,chain_1
-0.19172287,-0.004803476,chain_1
-0.18554108,-0.009260768,chain_1
-0.18500881,-0.0100217005,chain_1
-0.1818157,-0.0054969657,chain_1
-0.17737691,-0.012606364,chain_1
-0.18218644,-0.004525963,chain_1
-0.18879741,-0.0065531665,chain_1
-0.18583791,-0.008652279,chain_1
-0.1822472,-0.00625985,chain_1
-0.17826661,-0.008903764,chain_1
-0.17813441,-0.0086938245,chain_1
-0.17410444,-0.0068769874,chain_1
-0.19060591,-0.0057143364,chain_1
-0.18825474,-0.0047486317,chain_1
-0.1939366,-0.007739843,chain_1
-0.19064936,-0.005000686,chain_1
-0.19090046,-0.008513643,chain_1
-0.18690863,-0.009285455,chain_1
-0.18782175,-0.010788113,chain_1
-0.19278355,-0.0047834693,chain_1
-0.19024736,-0.005127655,chain_1
-0.19898975,-0.008520125,chain_1
-0.19640769,-0.005787514,chain_1
-0.1989835,-0.002660921,chain_1
-0.19701758,-0.0031740891,chain_1
-0.19725986,-0.009721183,chain_1
-0.19552517,-0.0042449227,chain_1
-0.19754595,-0.006223025,chain_1
-0.1984213,-0.006414962,chain_1
-0.19003934,-0.007656383,chain_1
-0.18847886,-0.008968157,chain_1
-0.19154514,-0.015678797,chain_1
-0.19846332,-0.0048956852,chain_1
-0.19015259,-0.0078934375,chain_1
-0.17802854,-0.006265874,chain_1
-0.17497778,-0.010486226,chain_1
-0.1742012,-0.00471705,chain_1
-0.18086658,-0.008003464,chain_1
-0.1911453,-0.004236768,chain_1
-0.19108619,-0.0056617195,chain_1
-0.19188899,-0.0062834397,chain_1
-0.19278291,-0.007966323,chain_1
-0.20621032,-0.005999547,chain_1
-0.20394714,-0.0053856913,chain_1
-0.2033153,-0.0022181286,chain_1
-0.20645452,-0.012264453,chain_1
-0.1993692,-0.009628673,chain_1
-0.20011224,-0.009467741,chain_1
-0.2076125,-0.0049280585,chain_1
-0.18631934,-0.005515896,chain_1
-0.2010447,-0.006190406,chain_1
-0.19826141,-0.0071593113,chain_1
-0.19312018,-0.006153038,chain_1
-0.1964561,-0.005538603,chain_1
-0.20245038,-0.006811179,chain_1
-0.20337844,-0.007710298,chain_1
-0.1870856,-0.0077542188,chain_1
-0.19356063,-0.008812829,chain_1
-0.19190273,-0.0064979875,chain_1
-0.19050601,-0.009970358,chain_1
-0.19127111,-0.006946375,chain_1
-0.18861996,-0.015163046,chain_1
-0.18893963,-0.016165802,chain_1
-0.18418097,-0.014440811,chain_1
-0.19305354,-0.01312105,chain_1
-0.19136347,-0.011210925,chain_1
-0.19445562,-0.0038422095,chain_1
-0.19836943,-0.010894058,chain_1
-0.2012855,-0.008824292,chain_1
-0.1939829,-0.008987858,chain_1
-0.19253807,-0.0071356054,chain_1
-0.18145962,-0.0065487223,chain_1
-0.17464629,-0.0076906346,chain_1
-0.18995751,-0.006659888,chain_1
-0.19382599,-0.0019577192,chain_1
-0.18725546,-0.013632067,chain_1
-0.18172492,-0.010918959,chain_1
-0.18871151,-0.015292053,chain_1
-0.1883592,-0.011645281,chain_1
-0.19010991,-0.011299892,chain_1
-0.20761754,-0.00500093,chain_1
-0.2067942,-0.0054641175,chain_1
-0.21615742,-0.008085274,chain_1
-0.21390061,-0.0082645165,chain_1
-0.22188379,-0.008889761,chain_1
-0.21061037,-0.005150995,chain_1
-0.212242,-0.004833446,chain_1
-0.20507444,-0.007671845,chain_1
-0.18564841,-0.0077054347,chain_1
-0.20641725,-0.0067438353,chain_1
-0.21529235,-0.007357294,chain_1
-0.20927991,-0.0064410046,chain_1
-0.19305123,-0.008021132,chain_1
-0.1901186,-0.006074966,chain_1
-0.18016492,-0.007024358,chain_1
-0.18352783,-0.009005997,chain_1
-0.19212277,-0.0060926504,chain_1
-0.19635169,-0.0088898465,chain_1
-0.18691084,-0.0032467847,chain_1
-0.18691084,-0.0032467847,chain_1
-0.19457415,-0.0134602,chain_1
-0.19323112,-0.008061694,chain_1
-0.20116179,-0.0078919,chain_1
-0.2017199,-0.008768379,chain_1
-0.18467736,-0.012904071,chain_1
-0.17859063,-0.012033445,chain_1
-0.19575022,-0.004671571,chain_1
-0.18090487,-0.009810956,chain_1
-0.19229265,-0.006113693,chain_1
-0.19181533,-0.007615117,chain_1
-0.17565057,-0.007315843,chain_1
-0.17785066,-0.0055787354,chain_1
-0.17870088,-0.0055823214,chain_1
-0.18743642,-0.006927804,chain_1
-0.19018568,-0.0083802445,chain_1
-0.19398649,-0.0063342485,chain_1
-0.19190821,-0.005916904,chain_1
-0.19190821,-0.005916904,chain_1
-0.19980827,-0.0056580845,chain_1
-0.19695272,-0.006532569,chain_1
-0.18648696,-0.0076339426,chain_1
-0.19453919,-0.006697019,chain_1
-0.18650454,-0.006352448,chain_1
-0.19723777,-0.005294543,chain_1
-0.1932771,-0.006636406,chain_1
-0.19556049,-0.0054677823,chain_1
-0.19841874,-0.008404141,chain_1
-0.1931516,-0.007078884,chain_1
-0.199775,-0.008593938,chain_1
-0.1937109,-0.014590995,chain_1
-0.18961336,-0.003950214,chain_1
-0.18961336,-0.003950214,chain_1
-0.19056247,-0.009275577,chain_1
-0.18930927,-0.0078649465,chain_1
-0.19789499,-0.007338322,chain_1
-0.17670795,-0.0068612676,chain_1
-0.17925945,-0.008463286,chain_1
-0.19207938,-0.010598348,chain_1
-0.192927,-0.008488756,chain_1
-0.18732302,-0.005046576,chain_1
-0.20594944,-0.008312289,chain_1
-0.17891046,-0.009288992,chain_1
-0.17594825,-0.0037845068,chain_1
-0.19372241,-0.011773629,chain_1
-0.1976923,-0.007286362,chain_1
-0.19859464,-0.0074737608,chain_1
-0.2103538,-0.0041735405,chain_1
-0.20624393,-0.004733492,chain_1
-0.19804126,-0.007760713,chain_1
-0.19545336,-0.0090751285,chain_1
-0.1959297,-0.008555273,chain_1
-0.19738889,-0.008256353,chain_1
-0.19891419,-0.0065587405,chain_1
-0.18334143,-0.006932398,chain_1
-0.20115063,-0.006871663,chain_1
-0.19495888,-0.0045741303,chain_1
-0.19598904,-0.0041581835,chain_1
-0.19250247,-0.007453179,chain_1
-0.19972941,-0.0043353196,chain_1
-0.20111392,-0.010469671,chain_1
-0.20472006,-0.0034133159,chain_1
-0.20047852,-0.008053595,chain_1
-0.19694413,-0.0056817345,chain_1
-0.1930414,-0.005820421,chain_1
-0.19310859,-0.0030097314,chain_1
-0.19310859,-0.0030097314,chain_1
-0.19902784,-0.011619695,chain_1
-0.18372723,-0.0035016038,chain_1
-0.18698913,-0.0066748234,chain_1
-0.1757396,-0.011406672,chain_1
-0.18013139,-0.0121374875,chain_1
-0.1626505,-0.017948302,chain_1
-0.16266133,-0.018303042,chain_1
-0.1709301,-0.01590179,chain_1
-0.17100403,-0.014601955,chain_1
-0.16732515,-0.0053657745,chain_1
-0.20414723,-0.008998134,chain_1
-0.2024497,-0.0049466817,chain_1
-0.19657426,-0.008621571,chain_1
-0.19246298,-0.005142381,chain_1
-0.17218097,-0.009558505,chain_1
-0.17705184,-0.0074372515,chain_1
-0.18013999,-0.0110646505,chain_1
-0.18027586,-0.010896239,chain_1
-0.21303946,-0.0029972792,chain_1
-0.21271783,-0.004912018,chain_1
-0.21190579,-0.0063758483,chain_1
-0.18702619,-0.005665958,chain_1
-0.18300219,-0.0075579286,chain_1
-0.17298417,-0.009038374,chain_1
-0.17355089,-0.009161196,chain_1
-0.20732695,-0.004728231,chain_1
-0.19557124,-0.011079182,chain_1
-0.19754963,-0.007924939,chain_1
-0.19236861,-0.00906662,chain_1
-0.20018965,-0.0065466966,chain_1
-0.19075356,-0.0060626604,chain_1
-0.19363794,-0.00942043,chain_1
-0.18691385,-0.007441869,chain_1
-0.19149724,-0.010640008,chain_1
-0.19149724,-0.010640008,chain_1
-0.19931902,-0.0076325657,chain_1
-0.1881335,-0.006255167,chain_1
-0.18812408,-0.0059740543,chain_1
-0.20670937,-0.007340584,chain_1
-0.20390439,-0.00458517,chain_1
-0.2026185,-0.005371974,chain_1
-0.19830924,-0.007869652,chain_1
-0.19418801,-0.0042389254,chain_1
-0.19261608,-0.011271002,chain_1
-0.19048622,-0.009974236,chain_1
-0.18739673,-0.01283108,chain_1
-0.1833552,-0.010259782,chain_1
-0.18415006,-0.011907844,chain_1
-0.18740042,-0.007083008,chain_1
-0.19287208,-0.010185342,chain_1
-0.18910494,-0.0068744943,chain_1
-0.17868517,-0.007837388,chain_1
-0.17914295,-0.007950762,chain_1
-0.17601828,-0.009119733,chain_1
-0.1764107,-0.0085735135,chain_1
-0.19102512,-0.0073005054,chain_1
-0.19189163,-0.008016138,chain_1
-0.18812811,-0.0054240013,chain_1
-0.20655197,-0.008316528,chain_1
-0.20362514,-0.009942064,chain_1
-0.21183005,-0.0046036704,chain_1
-0.18935531,-0.0098593235,chain_1
-0.20055631,-0.008827807,chain_1
-0.19149251,-0.008128142,chain_1
-0.19159725,-0.004993486,chain_1
-0.1855458,-0.008575942,chain_1
-0.18622902,-0.005697723,chain_1
-0.20173886,-0.008353143,chain_1
-0.20137058,-0.0052108476,chain_1
-0.1963722,-0.0065103495,chain_1
-0.19544406,-0.0072906883,chain_1
-0.19034329,-0.011266243,chain_1
-0.18475296,-0.00875895,chain_1
-0.1885592,-0.006512556,chain_1
-0.1914967,-0.008896404,chain_1
-0.19574814,-0.006230711,chain_1
-0.18746676,-0.007359554,chain_1
-0.18432,-0.0063998317,chain_1
-0.19879293,-0.007119595,chain_1
-0.19142087,-0.007159006,chain_1
-0.19410689,-0.004152788,chain_1
-0.19852884,-0.010099081,chain_1
-0.1982281,-0.010453942,chain_1
-0.19840042,-0.010323737,chain_1
-0.19905429,-0.00491086,chain_1
-0.19746886,-0.0038037472,chain_1
-0.20135784,-0.0099529475,chain_1
-0.19679895,-0.006657387,chain_1
-0.18534061,-0.0062607024,chain_1
-0.20058878,-0.008390603,chain_1
-0.20037249,-0.012528188,chain_1
-0.20207061,-0.008332367,chain_1
-0.20515153,-0.0067452844,chain_1
-0.22027688,-0.0070029153,chain_1
-0.2029495,-0.006870771,chain_1
-0.2061169,-0.0069469875,chain_1
-0.19870375,-0.0068379655,chain_1
-0.19038948,-0.009719838,chain_1
-0.18463306,-0.006987752,chain_1
-0.1890578,-0.009239667,chain_1
-0.20309715,-0.0046662055,chain_1
-0.18292518,-0.009785039,chain_1
-0.1827509,-0.005434473,chain_1
-0.18181387,-0.009866833,chain_1
-0.2036833,-0.00441512,chain_1
-0.2044754,-0.00856664,chain_1
-0.20618817,-0.006579132,chain_1
-0.20390907,-0.007255624,chain_1
-0.18656711,-0.0060126283,chain_1
-0.18710282,-0.007023471,chain_1
-0.18921475,-0.007499139,chain_1
-0.18371934,-0.008643691,chain_1
-0.18749584,-0.012030223,chain_1
-0.1925256,-0.011877503,chain_1
-0.1609702,-0.0071041705,chain_1
-0.2148842,-0.004999139,chain_1
-0.21605122,-0.0038004378,chain_1
-0.21587971,-0.0052796486,chain_1
-0.1820874,-0.007887431,chain_1
-0.1700001,-0.007241117,chain_1
-0.19419473,-0.009724116,chain_1
-0.19427505,-0.0090373345,chain_1
-0.19170992,-0.007825746,chain_1
-0.19203529,-0.007552927,chain_1
-0.18739581,-0.0064551216,chain_1
-0.18992028,-0.005311323,chain_1
-0.20577864,-0.008644987,chain_1
-0.19648571,-0.008709917,chain_1
-0.19448186,-0.0057990076,chain_1
-0.2081121,-0.0075847544,chain_1
-0.20748611,-0.005037914,chain_1
-0.18962607,-0.009739563,chain_1
-0.20307457,-0.010059489,chain_1
-0.2049058,-0.010861189,chain_1
-0.20667101,-0.0035960553,chain_1
-0.20473345,-0.006821247,chain_1
-0.20525788,-0.004596138,chain_1
-0.20696278,-0.00937647,chain_1
-0.17077318,-0.0070170155,chain_1
-0.21738924,-0.011010429,chain_1
-0.21066909,-0.0099282265,chain_1
-0.1934488,-0.0057443,chain_1
-0.19145986,-0.006565781,chain_1
-0.19527556,-0.0032446166,chain_1
-0.19677927,-0.0029427174,chain_1
-0.19584443,-0.008816738,chain_1
-0.19262029,-0.005834013,chain_1
-0.17993367,-0.0081421845,chain_1
-0.17942451,-0.0061703166,chain_1
-0.18184635,-0.00881098,chain_1
-0.1848535,-0.008409969,chain_1
-0.18407176,-0.0057139043,chain_1
-0.18305211,-0.0053731897,chain_1
-0.18238194,-0.0064686937,chain_1
-0.18699624,-0.005057629,chain_1
-0.18579812,-0.0074907914,chain_1
-0.18741935,-0.0051775435,chain_1
-0.19500874,-0.009738792,chain_1
-0.19312128,-0.012573293,chain_1
-0.17733781,-0.0036515286,chain_1
-0.17733781,-0.0036515286,chain_1
-0.17641583,-0.0034504135,chain_1
-0.17714065,-0.011008367,chain_1
-0.17961392,-0.0059096045,chain_1
-0.18297006,-0.008785613,chain_1
-0.19616382,-0.008159282,chain_1
-0.19997475,-0.0056252154,chain_1
-0.19977231,-0.00452992,chain_1
-0.1870147,-0.013336942,chain_1
-0.1859322,-0.010156926,chain_1
-0.19049326,-0.005665862,chain_1
-0.17414059,-0.004398912,chain_1
-0.20190534,-0.011669322,chain_1
-0.19630782,-0.009130697,chain_1
-0.19586506,-0.009578187,chain_1
-0.20994733,-0.006420441,chain_1
-0.20663598,-0.0072096353,chain_1
-0.19019157,-0.0065906,chain_1
-0.1903706,-0.008246203,chain_1
-0.19974571,-0.007853935,chain_1
-0.19868572,-0.010074554,chain_1
-0.19403872,-0.010217594,chain_1
-0.20447938,-0.0048628324,chain_1
-0.21950035,-0.005186583,chain_1
-0.21468171,-0.008121331,chain_1
-0.20508854,-0.011593947,chain_1
-0.20485425,-0.006334086,chain_1
-0.18894534,-0.007592487,chain_1
-0.18900777,-0.008940142,chain_1
-0.19209825,-0.005573786,chain_1
-0.19209825,-0.005573786,chain_1
-0.2044421,-0.007874604,chain_1
-0.19258969,-0.0059509994,chain_1
-0.19554831,-0.006407176,chain_1
-0.20106253,-0.0057023223,chain_1
-0.1945686,-0.007935921,chain_1
-0.19019476,-0.005819076,chain_1
-0.18806192,-0.0055558397,chain_1
-0.18699808,-0.0031531376,chain_1
-0.18719716,-0.012194758,chain_1
-0.20209663,-0.007952236,chain_1
-0.20209663,-0.007952236,chain_1
-0.21016851,-0.0034152512,chain_1
-0.19593893,-0.013075364,chain_1
-0.19907783,-0.0035891868,chain_1
-0.19693896,-0.008248694,chain_1
-0.1894654,-0.0064039966,chain_1
-0.18985671,-0.009811552,chain_1
-0.18768464,-0.0107865045,chain_1
-0.19472435,-0.0038425815,chain_1
-0.18121922,-0.008543385,chain_1
-0.183313,-0.0060369885,chain_1
-0.18844096,-0.007959608,chain_1
-0.18337438,-0.010688185,chain_1
-0.19044703,-0.006156503,chain_1
-0.18204725,-0.004249096,chain_1
-0.20696816,-0.0103874,chain_1
-0.20289281,-0.007594592,chain_1
-0.19975802,-0.0061587556,chain_1
-0.19806287,-0.009575952,chain_1
-0.19520868,-0.014033729,chain_1
-0.20169708,-0.00288089,chain_1
-0.1941172,-0.011919925,chain_1
-0.19925618,-0.009628961,chain_1
-0.20109166,-0.0066819293,chain_1
-0.1997897,-0.004876056,chain_1
-0.19780213,-0.010127104,chain_1
-0.20192571,-0.0122573795,chain_1
-0.20179515,-0.00985197,chain_1
-0.20073353,-0.007974961,chain_1
-0.20095418,-0.006571897,chain_1
-0.20596226,-0.008400497,chain_1
-0.20191318,-0.00945982,chain_1
-0.20486715,-0.0029493808,chain_1
-0.18903494,-0.012523819,chain_1
-0.18701354,-0.01041203,chain_1
-0.19175693,-0.0050110947,chain_1
-0.1959104,-0.0076896176,chain_1
-0.18766597,-0.010236087,chain_1
-0.21052514,-0.0061588665,chain_1
-0.21042201,-0.0067436504,chain_1
-0.21254773,-0.0062248833,chain_1
-0.19320835,-0.0076453257,chain_1
-0.21137922,-0.0058074836,chain_1
-0.21137922,-0.0058074836,chain_1
-0.21000986,-0.005108515,chain_1
-0.20893872,-0.0025487575,chain_1
-0.20867899,-0.0046946425,chain_1
-0.20644094,-0.00464467,chain_1
-0.19213992,-0.008603822,chain_1
-0.20338625,-0.0062736813,chain_1
-0.2074157,-0.0062992494,chain_1
-0.2057779,-0.0074361213,chain_1
-0.20607033,-0.006095362,chain_1
-0.2011978,-0.008170796,chain_1
-0.20118771,-0.007849687,chain_1
-0.19613786,-0.005039632,chain_1
-0.19294274,-0.009553314,chain_1
-0.19680218,-0.008850159,chain_1
-0.19733164,-0.011220092,chain_1
-0.20492989,-0.011214459,chain_1
-0.20690219,-0.0062944484,chain_1
-0.20895624,-0.005341529,chain_1
-0.19917998,-0.009693242,chain_1
-0.19995345,-0.010162848,chain_1
-0.18787827,-0.005906742,chain_1
-0.19714202,-0.0070227645,chain_1
-0.2011348,-0.0045616375,chain_1
-0.19987419,-0.0055034957,chain_1
-0.17397656,-0.008030473,chain_1
-0.1714735,-0.0074807885,chain_1
-0.17177795,-0.0071654567,chain_1
-0.17159615,-0.007110602,chain_1
-0.18041664,-0.0084768,chain_1
-0.18800683,-0.006700577,chain_1
-0.18280436,-0.007069808,chain_1
-0.18204632,-0.005297586,chain_1
-0.18227968,-0.0053406623,chain_1
-0.18755214,-0.0064468365,chain_1
-0.19176283,-0.0052375016,chain_1
-0.18880783,-0.0059634196,chain_1
-0.20584129,-0.007902681,chain_1
-0.20398462,-0.0072079143,chain_1
-0.21310437,-0.005514483,chain_1
-0.21343549,-0.006023691,chain_1
-0.17719404,-0.006811239,chain_1
-0.1752739,-0.0077008307,chain_1
-0.208051,-0.00686733,chain_1
-0.20169269,-0.006999771,chain_1
-0.19567181,-0.007424556,chain_1
-0.19866112,-0.0061555174,chain_1
-0.1953542,-0.0045908494,chain_1
-0.1953542,-0.0045908494,chain_1
-0.1953542,-0.0045908494,chain_1
-0.19754761,-0.008042963,chain_1
-0.20055738,-0.0053165257,chain_1
-0.18391173,-0.009749111,chain_1
-0.18554187,-0.0050498173,chain_1
-0.18668355,-0.0058566574,chain_1
-0.1962668,-0.009752843,chain_1
-0.18725757,-0.008407455,chain_1
-0.18657133,-0.00873187,chain_1
-0.19235238,-0.012287522,chain_1
-0.20404395,-0.0041730125,chain_1
-0.20404395,-0.0041730125,chain_1
-0.19273396,-0.010705648,chain_1
-0.1939214,-0.0037770832,chain_1
-0.19146237,-0.0069953427,chain_1
-0.18880805,-0.006534094,chain_1
-0.18950482,-0.007686801,chain_1
-0.18263993,-0.008109201,chain_1
-0.1898013,-0.006003096,chain_1
-0.20369627,-0.006375786,chain_1
-0.19745664,-0.006945332,chain_1
-0.1994432,-0.004738388,chain_1
-0.19177552,-0.009558123,chain_1
-0.18660933,-0.006449349,chain_1
-0.20019278,-0.006070501,chain_1
-0.19586146,-0.012577671,chain_1
-0.1963079,-0.011540034,chain_1
-0.20031258,-0.007433135,chain_1
-0.19862783,-0.010758156,chain_1
-0.18302862,-0.005637304,chain_1
-0.20446497,-0.0052657723,chain_1
-0.18066695,-0.007520436,chain_1
-0.18396994,-0.00536176,chain_1
-0.17640454,-0.008950267,chain_1
-0.17843829,-0.006505101,chain_1
-0.18742646,-0.0072267284,chain_1
-0.20627907,-0.0058522923,chain_1
-0.18875505,-0.00938315,chain_1
-0.19712757,-0.005245802,chain_1
-0.19712757,-0.005245802,chain_1
-0.19511837,-0.006743813,chain_1
-0.19192357,-0.0054978654,chain_1
-0.2106363,-0.0075535947,chain_1
-0.20642748,-0.008701317,chain_1
-0.18104723,-0.007240803,chain_1
-0.20432994,-0.009385429,chain_1
-0.17835361,-0.004888355,chain_1
-0.18853146,-0.0077058133,chain_1
-0.189335,-0.009385842,chain_1
-0.19814576,-0.005836866,chain_1
-0.19693416,-0.0058003664,chain_1
-0.19582048,-0.008210862,chain_1
-0.1876905,-0.007951919,chain_1
-0.18885572,-0.005787696,chain_1
-0.18960725,-0.0059914296,chain_1
-0.17895626,-0.010716562,chain_1
-0.17775913,-0.011391064,chain_1
-0.17887937,-0.0053414553,chain_1
-0.17887937,-0.0053414553,chain_1
-0.20112315,-0.009559353,chain_1
-0.18761356,-0.004864316,chain_1
-0.1786934,-0.010747312,chain_1
-0.2130576,-0.0029434855,chain_1
-0.2117225,-0.010213925,chain_1
-0.22084634,-0.0032359567,chain_1
-0.20514941,-0.010447473,chain_1
-0.20443532,-0.0049981615,chain_1
-0.20561329,-0.0064342883,chain_1
-0.20406687,-0.008897008,chain_1
-0.17307743,-0.00661612,chain_1
-0.19907953,-0.0071382006,chain_1
-0.20608948,-0.008617581,chain_1
-0.19836497,-0.007831129,chain_1
-0.20393263,-0.0036840965,chain_1
-0.20393263,-0.0036840965,chain_1
-0.20379287,-0.0081948945,chain_1
-0.17598274,-0.0089368485,chain_1
-0.17566597,-0.0096338615,chain_1
-0.20395681,-0.006223523,chain_1
-0.18793958,-0.006831321,chain_1
-0.20647612,-0.005320389,chain_1
-0.20016474,-0.0098945,chain_1
-0.19810764,-0.005375999,chain_1
-0.19810764,-0.005375999,chain_1
-0.19810764,-0.005375999,chain_1
-0.21390614,-0.0043981,chain_1
-0.19689852,-0.010057211,chain_1
-0.1963699,-0.010811837,chain_1
-0.19781113,-0.011856618,chain_1
-0.20092975,-0.0041482104,chain_1
-0.20032676,-0.0054231174,chain_1
-0.1959017,-0.0065111825,chain_1
-0.18698403,-0.006354949,chain_1
-0.18059307,-0.007783082,chain_1
-0.20779961,-0.005771295,chain_1
-0.19643307,-0.0056887423,chain_1
-0.18857037,-0.0059543215,chain_1
-0.18519545,-0.0047708317,chain_1
-0.19044961,-0.0056768926,chain_1
-0.21129565,-0.0059762504,chain_1
-0.20655586,-0.007727778,chain_1
-0.18257128,-0.011262075,chain_1
-0.17985372,-0.010416968,chain_1
-0.18813407,-0.00560208,chain_1
-0.19175991,-0.005529159,chain_1
-0.18320194,-0.007869328,chain_1
-0.1827605,-0.00883564,chain_1
-0.18319748,-0.0089698555,chain_1
-0.20419504,-0.0046749916,chain_1
-0.20140317,-0.004184588,chain_1
-0.20095982,-0.004631824,chain_1
-0.20286557,-0.008961671,chain_1
-0.20667434,-0.007424143,chain_1
-0.18081602,-0.0069467323,chain_1
-0.19198367,-0.008266036,chain_1
-0.20009996,-0.005890588,chain_1
-0.2046392,-0.008533274,chain_1
-0.19046311,-0.010594492,chain_1
-0.19321984,-0.0073961546,chain_1
-0.18281133,-0.008849479,chain_1
-0.1757951,-0.0067870445,chain_1
-0.18193315,-0.004794343,chain_2
-0.20047516,-0.004884478,chain_2
-0.19793099,-0.009914721,chain_2
-0.20187254,-0.010257361,chain_2
-0.19247669,-0.0050435974,chain_2
-0.19874771,-0.011752722,chain_2
-0.19301447,-0.0057410686,chain_2
-0.19992179,-0.0067043537,chain_2
-0.19368815,-0.0057939366,chain_2
-0.19198805,-0.007645233,chain_2
-0.1887126,-0.005241253,chain_2
-0.18376632,-0.011298748,chain_2
-0.1830996,-0.008653353,chain_2
-0.19564211,-0.00857784,chain_2
-0.19360109,-0.01145102,chain_2
-0.19952592,-0.003741451,chain_2
-0.20058417,-0.0040786164,chain_2
-0.20597737,-0.007006694,chain_2
-0.19992633,-0.0075290943,chain_2
-0.1984801,-0.005224252,chain_2
-0.19841245,-0.008544829,chain_2
-0.18861994,-0.01160342,chain_2
-0.18591303,-0.008586975,chain_2
-0.17063347,-0.010687101,chain_2
-0.21780024,-0.0058056633,chain_2
-0.20457275,-0.007288618,chain_2
-0.205888,-0.0072402665,chain_2
-0.20941225,-0.008543953,chain_2
-0.17777537,-0.007549379,chain_2
-0.21042484,-0.0071443114,chain_2
-0.20374511,-0.009819669,chain_2
-0.19815773,-0.01214559,chain_2
-0.19928852,-0.008098191,chain_2
-0.19259496,-0.0020030187,chain_2
-0.18859391,-0.0055141263,chain_2
-0.20892413,-0.007210603,chain_2
-0.19697277,-0.004772846,chain_2
-0.20108838,-0.0065893885,chain_2
-0.19190572,-0.0070030405,chain_2
-0.1911488,-0.005832503,chain_2
-0.18728961,-0.0107082585,chain_2
-0.19947349,-0.0060240123,chain_2
-0.21079314,-0.0052232766,chain_2
-0.21069098,-0.0063678836,chain_2
-0.19162962,-0.0056355237,chain_2
-0.19600461,-0.00807564,chain_2
-0.19915941,-0.0054415134,chain_2
-0.206254,-0.005027625,chain_2
-0.21384658,-0.011790143,chain_2
-0.17362563,-0.00793206,chain_2
-0.17590715,-0.008637149,chain_2
-0.17539994,-0.0090548415,chain_2
-0.1851752,-0.0035575894,chain_2
-0.1851752,-0.0035575894,chain_2
-0.2022395,-0.011531405,chain_2
-0.19218214,-0.007251231,chain_2
-0.17244065,-0.006912545,chain_2
-0.1697874,-0.008938354,chain_2
-0.20582415,-0.004883962,chain_2
-0.18977629,-0.00996662,chain_2
-0.19371812,-0.008848797,chain_2
-0.19856136,-0.009634513,chain_2
-0.19429,-0.009536369,chain_2
-0.18021895,-0.0057219164,chain_2
-0.18672149,-0.008050853,chain_2
-0.18760414,-0.006172738,chain_2
-0.18259959,-0.010037273,chain_2
-0.18805836,-0.004754628,chain_2
-0.19332556,-0.007105361,chain_2
